weather_id,date,city,condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,visibility_km,weather_severity_score,driving_impact_score
2168,2025-04-24,Canberra,Cloudy,18.6,89,38.8,0.0,34.7,3.0,7.8
2169,2025-04-24,Sunshine Coast,Partly Cloudy,22.0,69,42.0,0.0,39.8,6.1,6.5
2170,2025-04-24,Wollongong,Cloudy,22.2,37,37.7,0.0,7.6,8.2,3.0
2171,2025-04-25,Sydney,Fog,29.7,89,22.1,0.0,38.3,9.4,6.2
2172,2025-04-25,Melbourne,Fog,18.9,50,14.2,0.0,43.5,2.1,9.4
2173,2025-04-25,Brisbane,Clear,25.2,41,25.6,14.4,11.1,1.8,3.4
2174,2025-04-25,Perth,Light Rain,20.4,77,4.8,8.3,21.5,1.7,8.4
2175,2025-04-25,Adelaide,Partly Cloudy,15.9,64,12.1,13.5,37.8,2.4,9.0
2176,2025-04-25,Gold Coast,Light Rain,27.1,67,1.4,48.4,36.0,2.9,2.2
2177,2025-04-25,Newcastle,Storm,16.4,49,10.3,0.0,20.1,2.0,1.6
2178,2025-04-25,Canberra,Clear,23.9,47,1.4,0.0,9.6,7.6,6.8
2179,2025-04-25,Sunshine Coast,Fog,18.1,34,18.0,0.0,8.4,7.1,3.4
2180,2025-04-25,Wollongong,Light Rain,24.7,86,32.7,37.4,21.4,2.8,3.4
2181,2025-04-26,Sydney,Fog,17.0,84,6.0,5.4,35.8,7.0,6.6
2182,2025-04-26,Melbourne,Cloudy,25.7,64,36.7,0.0,36.6,5.8,8.7
2183,2025-04-26,Brisbane,Partly Cloudy,19.9,86,38.2,15.8,48.7,4.6,2.1
2184,2025-04-26,Perth,Cloudy,24.6,37,26.7,0.0,32.5,8.4,6.9
2185,2025-04-26,Adelaide,Partly Cloudy,29.5,54,6.7,0.0,21.7,3.1,4.1
2186,2025-04-26,Gold Coast,Partly Cloudy,15.8,72,43.8,0.0,28.3,4.0,9.3
2187,2025-04-26,Newcastle,Clear,22.4,93,35.8,0.0,31.4,8.9,6.7
2188,2025-04-26,Canberra,Partly Cloudy,21.8,76,13.0,14.7,10.9,2.6,7.3
2189,2025-04-26,Sunshine Coast,Light Rain,22.1,91,12.7,13.7,22.6,8.1,3.2
2190,2025-04-26,Wollongong,Cloudy,19.6,36,2.4,0.0,30.6,8.9,9.3
2191,2025-04-27,Sydney,Heavy Rain,20.9,85,6.3,22.9,41.3,8.2,5.5
2192,2025-04-27,Melbourne,Fog,23.9,75,45.2,32.7,22.1,6.2,2.3
2193,2025-04-27,Brisbane,Fog,15.3,62,1.2,0.0,21.2,8.3,4.2
2194,2025-04-27,Perth,Light Rain,18.0,35,4.6,0.0,30.8,9.9,8.7
2195,2025-04-27,Adelaide,Partly Cloudy,27.2,62,23.4,0.0,11.4,9.6,4.2
2196,2025-04-27,Gold Coast,Fog,29.1,43,35.3,0.0,10.6,4.5,1.5
2197,2025-04-27,Newcastle,Clear,17.0,59,37.5,38.8,18.4,7.1,6.4
2198,2025-04-27,Canberra,Cloudy,29.0,64,46.9,0.0,30.8,2.4,9.3
2199,2025-04-27,Sunshine Coast,Fog,21.4,93,29.6,0.0,23.6,3.4,9.3
2200,2025-04-27,Wollongong,Storm,19.6,75,35.6,0.0,25.5,5.6,2.0
2201,2025-04-28,Sydney,Partly Cloudy,21.7,43,24.7,34.1,43.8,8.2,5.0
2202,2025-04-28,Melbourne,Partly Cloudy,16.6,46,42.5,14.0,6.1,2.9,9.7
2203,2025-04-28,Brisbane,Storm,20.9,46,23.8,0.0,23.4,8.3,7.4
2204,2025-04-28,Perth,Cloudy,26.5,35,13.9,16.8,21.5,1.7,6.0
2205,2025-04-28,Adelaide,Clear,18.5,45,48.2,0.0,47.2,7.4,8.2
2206,2025-04-28,Gold Coast,Heavy Rain,23.0,50,1.9,14.6,33.6,6.3,2.5
2207,2025-04-28,Newcastle,Heavy Rain,29.2,47,22.1,21.0,26.7,3.5,2.9
2208,2025-04-28,Canberra,Storm,18.2,63,10.9,41.0,49.8,5.1,7.6
2209,2025-04-28,Sunshine Coast,Light Rain,17.0,57,30.4,28.9,8.6,9.6,2.1
2210,2025-04-28,Wollongong,Light Rain,15.2,30,24.5,3.4,13.7,6.7,3.3
2211,2025-04-29,Sydney,Heavy Rain,30.0,79,47.8,0.0,40.4,9.7,9.3
2212,2025-04-29,Melbourne,Fog,20.1,93,3.4,23.8,10.0,1.2,2.6
2213,2025-04-29,Brisbane,Heavy Rain,23.4,54,3.3,0.0,6.4,8.3,9.9
2214,2025-04-29,Perth,Heavy Rain,15.8,56,42.1,0.0,43.2,9.1,1.9
2215,2025-04-29,Adelaide,Light Rain,17.0,54,44.5,0.0,8.9,3.8,4.1
2216,2025-04-29,Gold Coast,Fog,28.4,50,34.2,0.0,46.1,4.4,6.8
2217,2025-04-29,Newcastle,Clear,28.4,49,20.6,0.0,7.6,2.4,1.2
2218,2025-04-29,Canberra,Light Rain,24.8,40,43.6,6.1,31.3,7.8,3.5
2219,2025-04-29,Sunshine Coast,Heavy Rain,17.7,71,28.5,6.6,14.4,8.3,8.3
2220,2025-04-29,Wollongong,Heavy Rain,28.6,89,47.3,0.0,21.2,8.1,1.3
2221,2025-04-30,Sydney,Clear,17.5,37,39.7,44.3,17.7,1.6,4.0
2222,2025-04-30,Melbourne,Fog,17.5,65,6.1,0.0,6.1,5.0,6.6
2223,2025-04-30,Brisbane,Storm,21.3,74,25.8,16.2,35.7,4.0,9.9
2224,2025-04-30,Perth,Heavy Rain,23.8,42,15.2,0.0,32.8,9.2,2.6
2225,2025-04-30,Adelaide,Light Rain,18.7,67,33.9,0.0,13.0,4.9,4.1
2226,2025-04-30,Gold Coast,Clear,23.1,66,38.4,0.0,18.9,9.7,3.0
2227,2025-04-30,Newcastle,Fog,23.3,71,45.7,0.0,36.0,9.2,2.3
2228,2025-04-30,Canberra,Light Rain,22.3,63,33.1,30.2,14.1,6.2,3.6
2229,2025-04-30,Sunshine Coast,Storm,21.4,78,22.5,22.1,45.2,6.0,8.9
2230,2025-04-30,Wollongong,Heavy Rain,21.3,76,26.6,0.0,32.9,9.6,1.8
2231,2025-05-01,Sydney,Fog,20.9,85,22.9,0.0,24.3,9.5,5.5
2232,2025-05-01,Melbourne,Storm,24.4,87,26.9,10.8,26.3,1.7,2.4
2233,2025-05-01,Brisbane,Fog,23.6,44,21.6,0.0,35.4,6.4,10.0
2234,2025-05-01,Perth,Cloudy,28.9,61,49.3,0.0,5.7,5.0,3.6
2235,2025-05-01,Adelaide,Heavy Rain,22.2,55,19.4,0.0,27.9,5.0,4.5
2236,2025-05-01,Gold Coast,Light Rain,23.7,47,37.8,38.7,47.3,3.0,9.7
2237,2025-05-01,Newcastle,Light Rain,25.9,56,48.2,5.9,21.4,9.0,9.9
2238,2025-05-01,Canberra,Partly Cloudy,29.8,61,0.2,0.0,20.4,6.9,8.8
2239,2025-05-01,Sunshine Coast,Heavy Rain,20.2,44,18.4,0.0,18.7,4.1,4.5
2240,2025-05-01,Wollongong,Heavy Rain,15.3,30,43.8,0.0,27.1,5.8,4.7
2241,2025-05-02,Sydney,Storm,24.1,56,1.5,13.4,42.0,9.8,8.4
2242,2025-05-02,Melbourne,Storm,21.1,54,6.3,0.0,24.5,9.4,3.4
2243,2025-05-02,Brisbane,Heavy Rain,28.4,86,43.3,40.8,6.2,5.5,1.4
2244,2025-05-02,Perth,Light Rain,15.7,64,46.9,0.0,17.5,3.2,8.8
2245,2025-05-02,Adelaide,Clear,15.5,65,36.7,0.0,44.0,5.4,3.8
2246,2025-05-02,Gold Coast,Partly Cloudy,29.3,79,28.0,0.0,37.8,8.4,9.1
2247,2025-05-02,Newcastle,Storm,18.6,88,21.8,45.3,45.1,7.4,8.2
2248,2025-05-02,Canberra,Storm,27.5,71,12.7,0.0,27.6,4.9,5.7
2249,2025-05-02,Sunshine Coast,Heavy Rain,19.4,93,15.4,0.0,27.0,4.3,3.1
2250,2025-05-02,Wollongong,Clear,16.0,94,25.0,0.0,14.3,3.3,6.1
2251,2025-05-03,Sydney,Partly Cloudy,16.2,47,10.2,0.0,44.1,8.5,5.7
2252,2025-05-03,Melbourne,Partly Cloudy,27.6,45,15.7,0.7,36.4,2.1,8.8
2253,2025-05-03,Brisbane,Storm,17.1,30,14.5,0.0,28.0,9.3,4.2
2254,2025-05-03,Perth,Fog,21.8,91,3.6,33.3,10.0,9.6,6.8
2255,2025-05-03,Adelaide,Clear,20.7,67,15.8,0.0,42.7,6.2,9.0
2256,2025-05-03,Gold Coast,Fog,21.0,69,18.5,0.0,27.1,8.1,7.0
2257,2025-05-03,Newcastle,Fog,21.8,81,46.6,36.0,22.3,8.8,5.3
2258,2025-05-03,Canberra,Heavy Rain,20.9,75,6.3,0.0,38.2,4.1,6.8
2259,2025-05-03,Sunshine Coast,Cloudy,23.8,72,44.0,3.5,21.4,3.6,6.6
2260,2025-05-03,Wollongong,Heavy Rain,22.8,47,29.7,0.0,49.8,5.2,3.7
2261,2025-05-04,Sydney,Partly Cloudy,19.1,30,21.6,0.0,29.9,7.2,4.7
2262,2025-05-04,Melbourne,Heavy Rain,24.1,89,39.2,0.0,28.7,8.1,3.5
2263,2025-05-04,Brisbane,Fog,15.9,91,7.0,0.0,48.2,2.8,1.3
2264,2025-05-04,Perth,Fog,17.4,41,12.8,0.0,9.0,7.3,10.0
2265,2025-05-04,Adelaide,Partly Cloudy,27.3,60,41.0,5.4,10.0,8.8,3.4
2266,2025-05-04,Gold Coast,Cloudy,15.3,62,25.1,0.0,28.5,3.9,2.2
2267,2025-05-04,Newcastle,Partly Cloudy,19.3,80,5.2,0.0,13.7,6.5,9.4
2268,2025-05-04,Canberra,Storm,20.2,57,15.9,47.9,44.6,2.8,5.5
2269,2025-05-04,Sunshine Coast,Clear,25.7,60,16.4,47.8,46.1,4.9,8.9
2270,2025-05-04,Wollongong,Partly Cloudy,24.9,75,35.5,21.9,16.3,5.2,5.8
2271,2025-05-05,Sydney,Storm,17.1,79,45.2,0.0,32.0,7.7,9.9
2272,2025-05-05,Melbourne,Storm,26.6,85,6.4,46.7,18.8,5.2,7.3
2273,2025-05-05,Brisbane,Partly Cloudy,17.5,80,40.1,0.0,29.2,2.2,5.7
2274,2025-05-05,Perth,Clear,20.4,92,48.3,0.0,24.5,6.1,8.5
2275,2025-05-05,Adelaide,Clear,28.3,41,40.6,0.0,34.5,9.4,8.6
2276,2025-05-05,Gold Coast,Heavy Rain,27.2,37,34.0,15.6,37.4,7.1,2.1
2277,2025-05-05,Newcastle,Heavy Rain,15.1,88,7.9,6.2,43.7,4.3,1.7
2278,2025-05-05,Canberra,Cloudy,15.6,75,36.6,0.0,42.2,8.3,7.5
2279,2025-05-05,Sunshine Coast,Partly Cloudy,21.3,49,1.8,0.0,24.1,3.0,8.1
2280,2025-05-05,Wollongong,Storm,24.0,75,1.8,0.0,13.5,2.2,2.2
2281,2025-05-06,Sydney,Heavy Rain,18.6,41,47.7,0.0,7.4,5.5,3.8
2282,2025-05-06,Melbourne,Fog,27.8,66,3.3,0.0,12.2,2.3,3.5
2283,2025-05-06,Brisbane,Fog,19.5,74,2.5,0.0,5.7,9.6,6.4
2284,2025-05-06,Perth,Partly Cloudy,26.1,53,25.8,32.0,44.7,6.5,5.2
2285,2025-05-06,Adelaide,Cloudy,17.1,30,15.1,4.3,45.8,1.1,5.4
2286,2025-05-06,Gold Coast,Partly Cloudy,25.0,60,33.9,12.1,46.8,7.8,5.4
2287,2025-05-06,Newcastle,Partly Cloudy,24.4,92,21.8,0.0,24.8,1.6,2.1
2288,2025-05-06,Canberra,Partly Cloudy,20.4,73,16.0,0.0,9.8,5.2,1.9
2289,2025-05-06,Sunshine Coast,Light Rain,28.6,84,5.3,12.4,14.8,7.9,7.7
2290,2025-05-06,Wollongong,Cloudy,16.9,52,23.1,0.0,11.2,1.6,1.5
2291,2025-05-07,Sydney,Partly Cloudy,24.6,62,41.5,0.0,16.2,1.5,2.4
2292,2025-05-07,Melbourne,Storm,24.3,72,25.2,40.6,26.3,2.9,9.0
2293,2025-05-07,Brisbane,Fog,23.5,46,30.2,0.0,7.0,5.0,2.0
2294,2025-05-07,Perth,Partly Cloudy,24.0,86,17.3,0.0,36.4,4.3,5.2
2295,2025-05-07,Adelaide,Cloudy,28.8,53,4.2,21.1,35.3,9.8,1.3
2296,2025-05-07,Gold Coast,Light Rain,28.9,71,29.9,0.0,37.3,8.5,2.7
2297,2025-05-07,Newcastle,Partly Cloudy,18.8,80,13.4,0.0,42.1,7.7,6.1
2298,2025-05-07,Canberra,Heavy Rain,26.9,41,12.6,0.0,39.2,9.3,1.1
2299,2025-05-07,Sunshine Coast,Storm,15.8,49,8.3,22.1,37.3,3.2,2.4
2300,2025-05-07,Wollongong,Fog,22.6,94,45.1,46.1,19.4,5.3,1.5
2301,2025-05-08,Sydney,Partly Cloudy,28.7,77,10.9,0.0,31.5,9.1,7.0
2302,2025-05-08,Melbourne,Partly Cloudy,18.2,73,25.7,32.3,26.4,5.0,4.0
2303,2025-05-08,Brisbane,Heavy Rain,21.0,82,6.0,0.0,34.6,9.7,6.9
2304,2025-05-08,Perth,Cloudy,18.6,83,31.9,0.0,37.0,8.4,4.2
2305,2025-05-08,Adelaide,Fog,26.8,82,42.8,0.0,47.2,7.9,4.0
2306,2025-05-08,Gold Coast,Storm,26.2,55,16.6,0.0,27.3,3.8,9.9
2307,2025-05-08,Newcastle,Heavy Rain,16.0,76,5.4,49.6,22.8,7.1,4.2
2308,2025-05-08,Canberra,Cloudy,27.3,82,16.4,0.0,6.9,9.4,9.3
2309,2025-05-08,Sunshine Coast,Partly Cloudy,28.8,58,22.4,0.0,13.2,8.6,7.6
2310,2025-05-08,Wollongong,Storm,22.7,47,4.4,0.0,13.3,9.0,3.9
2311,2025-05-09,Sydney,Cloudy,26.0,75,24.0,0.0,21.6,7.5,5.1
2312,2025-05-09,Melbourne,Light Rain,17.0,80,20.7,0.0,17.8,9.4,3.8
2313,2025-05-09,Brisbane,Heavy Rain,15.9,90,2.3,0.0,40.6,2.4,6.3
2314,2025-05-09,Perth,Clear,17.1,55,18.1,15.6,49.1,2.7,2.4
2315,2025-05-09,Adelaide,Cloudy,24.1,34,4.3,33.4,47.1,6.1,9.1
2316,2025-05-09,Gold Coast,Clear,23.4,88,40.3,0.0,35.0,8.3,2.8
2317,2025-05-09,Newcastle,Heavy Rain,15.8,89,26.9,0.0,49.9,3.6,5.5
2318,2025-05-09,Canberra,Heavy Rain,21.9,33,2.5,25.3,19.0,4.6,9.8
2319,2025-05-09,Sunshine Coast,Cloudy,20.7,58,21.6,0.0,5.2,9.7,6.7
2320,2025-05-09,Wollongong,Light Rain,18.2,94,7.9,0.0,21.0,7.6,5.8
2321,2025-05-10,Sydney,Partly Cloudy,20.0,72,39.4,0.0,30.7,8.1,4.4
2322,2025-05-10,Melbourne,Fog,23.5,48,10.5,7.1,25.2,8.3,5.4
2323,2025-05-10,Brisbane,Cloudy,24.5,82,46.1,30.3,12.5,9.6,7.5
2324,2025-05-10,Perth,Partly Cloudy,19.1,54,39.0,0.0,16.4,3.3,8.9
2325,2025-05-10,Adelaide,Light Rain,21.5,43,2.3,0.0,48.0,6.4,7.7
2326,2025-05-10,Gold Coast,Clear,16.3,78,43.5,0.0,27.6,5.9,7.8
2327,2025-05-10,Newcastle,Storm,26.2,90,47.1,0.0,12.6,9.7,6.4
2328,2025-05-10,Canberra,Clear,29.8,61,34.0,32.5,45.9,4.2,5.7
2329,2025-05-10,Sunshine Coast,Storm,21.4,71,20.9,0.0,35.0,3.5,8.7
2330,2025-05-10,Wollongong,Partly Cloudy,29.6,60,43.4,0.0,29.5,2.1,6.2
2331,2025-05-11,Sydney,Light Rain,17.9,83,29.3,32.3,40.5,2.8,9.7
2332,2025-05-11,Melbourne,Fog,24.0,61,31.6,0.0,41.3,1.8,7.1
2333,2025-05-11,Brisbane,Fog,17.4,33,3.8,0.0,27.6,4.3,1.3
2334,2025-05-11,Perth,Partly Cloudy,24.4,42,18.2,0.0,46.8,3.2,8.4
2335,2025-05-11,Adelaide,Storm,24.6,57,33.9,0.0,5.2,6.0,1.7
2336,2025-05-11,Gold Coast,Partly Cloudy,22.3,61,6.1,0.0,24.2,2.7,8.5
2337,2025-05-11,Newcastle,Cloudy,17.7,32,44.9,4.9,39.8,5.4,3.9
2338,2025-05-11,Canberra,Storm,28.6,31,0.4,0.0,9.7,6.2,10.0
2339,2025-05-11,Sunshine Coast,Light Rain,26.2,78,43.4,44.2,41.9,2.6,3.6
2340,2025-05-11,Wollongong,Partly Cloudy,19.6,62,49.6,25.5,40.0,2.0,9.2
2341,2025-05-12,Sydney,Storm,19.7,93,15.2,0.0,10.1,9.8,1.5
2342,2025-05-12,Melbourne,Heavy Rain,25.7,87,0.5,0.0,29.0,2.7,1.3
2343,2025-05-12,Brisbane,Clear,18.8,60,32.8,26.0,43.7,5.9,7.5
2344,2025-05-12,Perth,Storm,19.2,44,8.9,0.0,10.1,7.0,1.1
2345,2025-05-12,Adelaide,Heavy Rain,20.6,57,8.9,0.0,29.6,2.2,7.6
2346,2025-05-12,Gold Coast,Storm,20.3,87,19.2,0.0,34.5,1.4,2.5
2347,2025-05-12,Newcastle,Clear,18.3,85,23.4,0.0,18.1,5.8,9.1
2348,2025-05-12,Canberra,Light Rain,18.2,93,34.0,0.0,39.1,4.6,5.5
2349,2025-05-12,Sunshine Coast,Light Rain,16.7,89,39.7,20.6,11.1,6.4,2.6
2350,2025-05-12,Wollongong,Partly Cloudy,16.4,94,19.8,0.0,12.6,5.0,8.0
2351,2025-05-13,Sydney,Clear,17.6,68,4.2,0.0,46.9,4.0,6.8
2352,2025-05-13,Melbourne,Storm,15.3,31,18.1,0.0,32.4,3.5,1.7
2353,2025-05-13,Brisbane,Clear,25.0,87,16.1,0.0,28.7,5.5,2.5
2354,2025-05-13,Perth,Light Rain,19.4,87,3.1,25.2,24.6,6.5,1.4
2355,2025-05-13,Adelaide,Storm,15.1,59,49.8,0.0,22.7,6.9,8.5
2356,2025-05-13,Gold Coast,Heavy Rain,20.1,59,16.1,0.4,27.4,2.5,2.5
2357,2025-05-13,Newcastle,Light Rain,24.6,61,46.5,0.0,13.4,1.2,8.6
2358,2025-05-13,Canberra,Partly Cloudy,23.2,46,0.5,0.0,38.8,1.6,2.7
2359,2025-05-13,Sunshine Coast,Partly Cloudy,15.4,79,26.7,0.0,32.8,1.4,1.3
2360,2025-05-13,Wollongong,Light Rain,19.5,70,3.2,0.0,33.7,8.5,8.7
2361,2025-05-14,Sydney,Clear,22.1,41,23.0,0.0,17.2,4.2,8.3
2362,2025-05-14,Melbourne,Light Rain,21.6,95,27.8,31.5,9.0,9.0,8.1
2363,2025-05-14,Brisbane,Clear,18.8,87,36.9,0.0,18.9,3.7,7.2
2364,2025-05-14,Perth,Heavy Rain,29.1,45,28.9,5.0,38.9,8.6,8.4
2365,2025-05-14,Adelaide,Light Rain,20.0,93,39.8,0.0,24.8,9.1,6.3
2366,2025-05-14,Gold Coast,Cloudy,20.1,81,36.9,0.0,6.8,2.4,1.9
2367,2025-05-14,Newcastle,Cloudy,21.3,39,46.6,0.0,47.6,7.8,1.4
2368,2025-05-14,Canberra,Storm,28.3,56,27.8,0.0,49.3,9.6,3.7
2369,2025-05-14,Sunshine Coast,Partly Cloudy,22.6,86,23.0,0.0,43.8,7.6,1.5
2370,2025-05-14,Wollongong,Storm,28.8,53,26.6,0.0,30.0,8.1,4.2
2371,2025-05-15,Sydney,Partly Cloudy,22.5,88,47.9,0.0,44.4,2.7,6.7
2372,2025-05-15,Melbourne,Light Rain,20.1,32,8.2,1.5,41.7,3.2,5.5
2373,2025-05-15,Brisbane,Partly Cloudy,25.0,69,38.3,0.0,17.9,2.2,5.1
2374,2025-05-15,Perth,Partly Cloudy,23.8,70,36.1,0.0,35.5,2.2,3.2
2375,2025-05-15,Adelaide,Storm,16.2,83,33.1,0.0,40.5,2.4,3.2
2376,2025-05-15,Gold Coast,Fog,29.6,58,41.5,44.7,47.3,6.7,1.5
2377,2025-05-15,Newcastle,Light Rain,16.6,54,12.3,5.8,36.1,2.2,4.4
2378,2025-05-15,Canberra,Cloudy,25.3,73,8.9,10.6,12.7,8.8,6.0
2379,2025-05-15,Sunshine Coast,Partly Cloudy,17.7,54,18.2,0.0,17.4,4.3,8.2
2380,2025-05-15,Wollongong,Storm,16.8,69,10.2,46.7,8.8,1.9,4.1
2381,2025-05-16,Sydney,Cloudy,28.3,67,49.6,0.0,33.9,2.5,8.3
2382,2025-05-16,Melbourne,Heavy Rain,24.5,68,9.0,0.0,18.5,3.1,2.0
2383,2025-05-16,Brisbane,Partly Cloudy,20.5,44,6.2,13.7,27.1,6.5,9.1
2384,2025-05-16,Perth,Cloudy,24.9,52,29.3,49.5,12.8,5.0,2.8
2385,2025-05-16,Adelaide,Heavy Rain,18.2,93,18.7,0.0,41.5,4.2,8.7
2386,2025-05-16,Gold Coast,Cloudy,15.9,45,13.1,32.5,40.9,3.0,3.5
2387,2025-05-16,Newcastle,Partly Cloudy,28.3,60,2.4,40.6,30.1,3.3,7.7
2388,2025-05-16,Canberra,Clear,30.0,94,4.6,0.0,49.1,9.1,3.1
2389,2025-05-16,Sunshine Coast,Storm,22.2,79,47.0,0.0,38.5,9.9,6.7
2390,2025-05-16,Wollongong,Storm,28.8,83,0.7,0.0,38.5,4.5,7.5
2391,2025-05-17,Sydney,Fog,20.7,82,12.1,0.0,18.9,1.9,8.3
2392,2025-05-17,Melbourne,Fog,27.0,38,25.9,0.0,48.0,6.7,4.5
2393,2025-05-17,Brisbane,Clear,15.1,64,21.9,0.0,5.4,2.0,2.5
2394,2025-05-17,Perth,Storm,15.0,54,4.1,0.0,45.9,7.9,2.7
2395,2025-05-17,Adelaide,Partly Cloudy,29.7,83,39.5,25.6,15.2,2.2,9.3
2396,2025-05-17,Gold Coast,Light Rain,15.9,40,13.2,27.4,11.3,1.3,5.2
2397,2025-05-17,Newcastle,Light Rain,20.9,87,25.3,0.0,6.5,1.6,1.6
2398,2025-05-17,Canberra,Fog,16.3,64,6.8,0.0,33.9,3.0,5.4
2399,2025-05-17,Sunshine Coast,Fog,18.7,84,3.4,28.9,12.6,7.3,8.6
2400,2025-05-17,Wollongong,Storm,26.1,64,22.8,0.0,26.2,4.9,9.1
2401,2025-05-18,Sydney,Storm,28.5,94,8.5,0.0,20.3,5.5,6.2
2402,2025-05-18,Melbourne,Heavy Rain,24.9,56,19.5,0.0,26.1,7.5,1.9
2403,2025-05-18,Brisbane,Partly Cloudy,20.5,64,36.5,0.0,19.2,7.9,8.4
2404,2025-05-18,Perth,Clear,18.4,60,17.1,37.1,44.4,5.8,7.9
2405,2025-05-18,Adelaide,Heavy Rain,24.5,79,21.3,0.0,32.8,2.9,3.8
2406,2025-05-18,Gold Coast,Light Rain,22.0,32,45.3,0.0,8.7,2.5,1.5
2407,2025-05-18,Newcastle,Partly Cloudy,22.5,79,8.3,0.0,19.0,6.9,9.2
2408,2025-05-18,Canberra,Fog,22.9,46,42.7,0.0,18.2,5.5,9.8
2409,2025-05-18,Sunshine Coast,Partly Cloudy,24.1,71,20.3,0.0,12.1,3.5,3.2
2410,2025-05-18,Wollongong,Fog,26.6,72,1.9,0.0,45.3,9.3,9.3
2411,2025-05-19,Sydney,Cloudy,26.6,88,44.8,0.0,43.7,6.0,7.7
2412,2025-05-19,Melbourne,Storm,25.9,49,16.5,0.0,47.4,9.4,7.7
2413,2025-05-19,Brisbane,Light Rain,27.4,88,39.7,2.6,34.7,8.2,8.0
2414,2025-05-19,Perth,Fog,27.8,91,29.4,0.0,12.9,3.5,7.2
2415,2025-05-19,Adelaide,Light Rain,27.7,71,43.9,0.0,33.1,5.5,7.1
2416,2025-05-19,Gold Coast,Heavy Rain,23.8,36,7.1,33.2,20.3,1.3,1.0
2417,2025-05-19,Newcastle,Fog,23.4,41,17.1,47.1,17.7,4.7,7.7
2418,2025-05-19,Canberra,Cloudy,22.0,58,41.9,0.0,8.1,9.9,7.1
2419,2025-05-19,Sunshine Coast,Light Rain,24.1,78,35.3,0.0,32.7,4.8,3.8
2420,2025-05-19,Wollongong,Storm,25.8,51,1.1,0.0,20.9,1.2,8.1
2421,2025-05-20,Sydney,Light Rain,18.1,39,3.4,0.0,28.7,2.7,2.3
2422,2025-05-20,Melbourne,Light Rain,17.7,74,49.8,9.4,14.8,5.6,3.6
2423,2025-05-20,Brisbane,Heavy Rain,25.7,38,24.0,40.3,7.2,3.2,9.9
2424,2025-05-20,Perth,Storm,26.1,59,3.1,14.6,8.9,6.9,3.2
2425,2025-05-20,Adelaide,Fog,24.8,85,2.7,0.0,5.7,6.4,2.8
2426,2025-05-20,Gold Coast,Heavy Rain,18.3,36,36.6,0.0,8.0,6.2,9.4
2427,2025-05-20,Newcastle,Storm,22.3,82,24.9,0.0,25.9,3.2,4.7
2428,2025-05-20,Canberra,Light Rain,26.5,78,15.6,0.0,19.9,9.0,2.9
2429,2025-05-20,Sunshine Coast,Heavy Rain,28.5,44,30.7,34.8,14.1,7.9,7.5
2430,2025-05-20,Wollongong,Clear,16.6,47,19.1,0.0,19.2,2.8,8.4
2431,2025-05-21,Sydney,Storm,23.1,47,9.6,0.0,34.4,8.9,2.9
2432,2025-05-21,Melbourne,Clear,25.2,69,48.7,0.0,20.1,8.1,5.2
2433,2025-05-21,Brisbane,Cloudy,17.1,32,21.6,21.1,22.3,3.5,2.0
2434,2025-05-21,Perth,Clear,24.5,68,15.3,0.0,24.7,2.0,9.4
2435,2025-05-21,Adelaide,Cloudy,29.7,61,36.7,0.0,11.1,7.3,8.5
2436,2025-05-21,Gold Coast,Partly Cloudy,23.7,36,8.7,0.0,24.7,3.9,5.3
2437,2025-05-21,Newcastle,Partly Cloudy,17.5,34,7.9,38.7,21.3,6.6,5.1
2438,2025-05-21,Canberra,Partly Cloudy,26.5,77,27.3,0.0,28.9,7.9,6.4
2439,2025-05-21,Sunshine Coast,Storm,16.3,68,41.5,0.0,8.7,7.1,4.0
2440,2025-05-21,Wollongong,Storm,23.7,65,15.7,32.8,18.2,3.7,3.3
2441,2025-05-22,Sydney,Partly Cloudy,19.8,30,1.5,0.0,21.7,3.7,2.4
2442,2025-05-22,Melbourne,Fog,28.1,78,24.8,0.0,16.5,9.0,8.1
2443,2025-05-22,Brisbane,Light Rain,22.5,92,30.0,0.0,7.0,9.0,3.7
2444,2025-05-22,Perth,Clear,21.8,59,21.2,0.0,33.9,4.1,1.4
2445,2025-05-22,Adelaide,Heavy Rain,16.9,33,2.9,0.0,35.0,5.2,9.1
2446,2025-05-22,Gold Coast,Storm,15.5,93,12.1,21.2,35.3,2.0,1.9
2447,2025-05-22,Newcastle,Clear,25.0,92,29.4,0.0,35.8,1.8,9.0
2448,2025-05-22,Canberra,Cloudy,20.3,52,24.4,0.0,13.1,5.5,9.3
2449,2025-05-22,Sunshine Coast,Fog,28.1,46,38.0,24.5,45.5,4.0,1.8
2450,2025-05-22,Wollongong,Clear,20.3,84,45.4,0.0,47.1,1.6,4.2
2451,2025-05-23,Sydney,Storm,22.0,71,18.2,0.0,23.7,8.7,4.7
2452,2025-05-23,Melbourne,Cloudy,29.8,35,28.3,0.0,38.6,4.5,4.7
2453,2025-05-23,Brisbane,Heavy Rain,15.2,77,15.7,0.0,10.2,9.2,3.0
2454,2025-05-23,Perth,Light Rain,23.8,54,9.4,0.0,21.7,1.7,2.3
2455,2025-05-23,Adelaide,Light Rain,20.9,38,29.7,0.0,11.5,7.4,9.1
2456,2025-05-23,Gold Coast,Storm,21.8,69,27.9,43.9,31.1,6.0,5.7
2457,2025-05-23,Newcastle,Fog,23.6,94,31.4,37.0,8.8,4.8,3.0
