utilization_id,vehicle_id,date,total_shipments,total_weight_kg,total_volume_m3,total_distance_km,total_revenue,total_cost,capacity_utilization_pct,volume_utilization_pct,distance_utilization_km,revenue_per_km,cost_per_km,profit_per_km,utilization_score,efficiency_rating,maintenance_required
3082,VH0184,2025-08-01,4,35580.6,40.61,725.3,1742.84,901.97,166.6,19.0,725.3,2.4,1.24,1.16,92.8,Poor,False
3083,VH0185,2025-08-01,2,2431.8,19.54,326.5,1415.5,474.92,22.4,18.0,326.5,4.34,1.45,2.88,20.2,Poor,True
3084,VH0186,2025-08-01,1,7105.6,8.86,189.1,340.87,273.55,79.6,9.9,189.1,1.8,1.45,0.36,44.8,Good,False
3085,VH0187,2025-08-01,1,953.3,8.78,133.3,637.74,182.14,26.4,24.3,133.3,4.78,1.37,3.42,25.3,Average,False
3086,VH0189,2025-08-01,1,1101.2,6.52,195.2,513.4,329.38,58.4,34.6,195.2,2.63,1.69,0.94,46.5,Average,False
3087,VH0192,2025-08-01,2,2952.4,21.35,318.4,914.71,303.14,60.7,43.9,318.4,2.87,0.95,1.92,52.3,Average,False
3088,VH0195,2025-08-01,2,24962.4,22.12,193.7,1041.16,414.27,72.7,6.4,193.7,5.38,2.14,3.24,39.6,Excellent,False
3089,VH0196,2025-08-01,1,10203.1,14.66,207.6,208.21,171.4,35.5,5.1,207.6,1.0,0.83,0.18,20.3,Average,False
3090,VH0198,2025-08-01,1,3413.2,10.03,177.0,703.83,165.48,56.9,16.7,177.0,3.98,0.93,3.04,36.8,Good,False
3091,VH0199,2025-08-01,1,5330.6,5.79,231.5,741.69,312.63,75.4,8.2,231.5,3.2,1.35,1.85,41.8,Excellent,False
3092,VH0002,2025-08-02,1,18.2,8.45,248.0,105.28,178.68,1.2,54.2,248.0,0.42,0.72,-0.3,27.7,Good,False
3093,VH0012,2025-08-02,1,1978.2,17.98,139.5,731.09,271.48,12.6,11.5,139.5,5.24,1.95,3.29,12.1,Good,False
3094,VH0017,2025-08-02,1,349.7,7.59,153.8,230.1,133.4,27.7,60.1,153.8,1.5,0.87,0.63,43.9,Poor,True
3095,VH0022,2025-08-02,1,3522.3,10.8,103.7,224.85,132.4,27.7,8.5,103.7,2.17,1.28,0.89,18.1,Excellent,False
3096,VH0027,2025-08-02,1,856.8,18.33,228.2,728.01,335.7,69.8,149.3,228.2,3.19,1.47,1.72,109.5,Average,False
3097,VH0029,2025-08-02,1,4792.0,12.03,248.0,102.99,260.3,57.6,14.5,248.0,0.42,1.05,-0.63,36.1,Good,False
3098,VH0031,2025-08-02,2,29561.4,29.13,237.6,845.13,510.82,87.4,8.6,237.6,3.56,2.15,1.41,48.0,Excellent,True
3099,VH0032,2025-08-02,1,968.0,19.14,189.7,206.82,138.76,13.6,26.9,189.7,1.09,0.73,0.36,20.3,Excellent,False
3100,VH0038,2025-08-02,1,9445.9,8.56,66.5,514.7,69.6,32.7,3.0,66.5,7.74,1.05,6.69,17.9,Good,False
3101,VH0042,2025-08-02,1,10480.5,11.6,147.1,269.22,276.09,32.9,3.6,147.1,1.83,1.88,-0.05,18.3,Good,False
3102,VH0044,2025-08-02,1,10821.4,16.59,82.5,636.73,255.82,46.3,7.1,82.5,7.72,3.1,4.62,26.7,Good,False
3103,VH0046,2025-08-02,3,13764.3,31.12,369.1,822.61,571.09,81.8,18.5,369.1,2.23,1.55,0.68,50.2,Poor,False
3104,VH0055,2025-08-02,1,3166.7,13.18,164.6,558.81,122.92,74.1,30.8,164.6,3.39,0.75,2.65,52.4,Poor,False
3105,VH0060,2025-08-02,1,4403.0,10.41,189.1,406.05,97.59,28.1,6.6,189.1,2.15,0.52,1.63,17.4,Poor,False
3106,VH0066,2025-08-02,1,5757.0,11.22,73.5,748.84,95.79,49.5,9.6,73.5,10.19,1.3,8.89,29.6,Excellent,False
3107,VH0070,2025-08-02,1,5042.9,1.1,266.9,249.99,173.22,23.2,0.5,266.9,0.94,0.65,0.29,11.9,Average,False
3108,VH0072,2025-08-02,1,27554.2,2.41,197.3,260.85,119.07,70.6,0.6,197.3,1.32,0.6,0.72,35.6,Average,False
3109,VH0073,2025-08-02,1,1459.0,11.34,172.9,297.19,104.52,60.6,47.1,172.9,1.72,0.6,1.11,53.8,Excellent,False
3110,VH0077,2025-08-02,1,420.8,2.94,207.6,715.94,252.57,2.3,1.6,207.6,3.45,1.22,2.23,2.0,Average,False
3111,VH0091,2025-08-02,1,3967.1,11.59,145.6,472.8,223.5,47.4,13.8,145.6,3.25,1.54,1.71,30.6,Poor,True
3112,VH0092,2025-08-02,1,1288.4,14.17,139.5,422.83,86.1,48.7,53.6,139.5,3.03,0.62,2.41,51.2,Poor,False
3113,VH0095,2025-08-02,1,18260.2,6.0,159.2,409.72,154.67,65.7,2.2,159.2,2.57,0.97,1.6,33.9,Excellent,False
3114,VH0098,2025-08-02,1,690.2,0.49,189.7,317.01,177.06,43.7,3.1,189.7,1.67,0.93,0.74,23.4,Average,False
3115,VH0099,2025-08-02,1,9627.7,14.95,125.4,632.45,229.36,28.8,4.5,125.4,5.04,1.83,3.21,16.6,Average,False
3116,VH0102,2025-08-02,1,6600.4,5.78,199.3,341.41,138.62,21.6,1.9,199.3,1.71,0.7,1.02,11.8,Average,False
3117,VH0104,2025-08-02,1,14618.1,4.93,67.4,150.28,248.1,54.0,1.8,67.4,2.23,3.68,-1.45,27.9,Average,True
3118,VH0114,2025-08-02,1,9701.5,6.12,189.0,741.63,360.83,51.9,3.3,189.0,3.92,1.91,2.01,27.6,Good,False
3119,VH0123,2025-08-02,1,7190.7,18.1,207.6,755.42,294.86,55.1,13.9,207.6,3.64,1.42,2.22,34.5,Excellent,False
3120,VH0124,2025-08-02,1,2769.7,19.66,192.7,535.23,102.44,13.0,9.2,192.7,2.78,0.53,2.25,11.1,Good,False
3121,VH0134,2025-08-02,1,18164.2,9.93,182.0,743.78,255.08,45.8,2.5,182.0,4.09,1.4,2.69,24.1,Good,True
3122,VH0139,2025-08-02,1,2770.1,4.51,222.4,266.96,344.3,44.1,7.2,222.4,1.2,1.55,-0.35,25.6,Good,False
3123,VH0143,2025-08-02,1,10919.2,7.59,40.9,696.5,113.59,69.8,4.9,40.9,17.03,2.78,14.25,37.3,Poor,False
3124,VH0146,2025-08-02,1,1556.4,6.66,117.1,156.47,330.75,58.5,25.0,117.1,1.34,2.82,-1.49,41.8,Average,False
3125,VH0147,2025-08-02,1,1081.9,10.79,145.6,334.9,112.9,3.4,3.4,145.6,2.3,0.78,1.52,3.4,Poor,False
3126,VH0152,2025-08-02,1,10751.8,17.8,112.8,253.26,278.19,77.6,12.9,112.8,2.25,2.47,-0.22,45.2,Excellent,False
3127,VH0153,2025-08-02,1,1109.9,13.45,118.6,698.2,138.08,11.1,13.5,118.6,5.89,1.16,4.72,12.3,Average,False
3128,VH0155,2025-08-02,1,2178.8,6.92,253.0,711.27,345.98,16.0,5.1,253.0,2.81,1.37,1.44,10.5,Excellent,False
3129,VH0157,2025-08-02,1,10643.8,8.08,189.9,619.18,327.35,75.7,5.7,189.9,3.26,1.72,1.54,40.7,Poor,False
3130,VH0161,2025-08-02,2,1558.9,19.34,360.8,725.0,426.19,87.7,108.8,360.8,2.01,1.18,0.83,98.2,Good,False
3131,VH0164,2025-08-02,1,3184.6,17.2,199.8,201.14,146.55,18.8,10.1,199.8,1.01,0.73,0.27,14.5,Excellent,False
3132,VH0172,2025-08-02,1,936.2,10.11,140.8,651.9,315.46,52.3,56.5,140.8,4.63,2.24,2.39,54.4,Poor,False
3133,VH0181,2025-08-02,1,1460.5,9.08,47.0,173.73,156.15,65.4,40.6,47.0,3.7,3.32,0.37,53.0,Poor,False
3134,VH0184,2025-08-02,1,14542.7,5.51,149.6,648.07,318.57,68.1,2.6,149.6,4.33,2.13,2.2,35.3,Average,False
3135,VH0185,2025-08-02,1,2626.9,5.84,228.2,613.89,168.16,24.2,5.4,228.2,2.69,0.74,1.95,14.8,Excellent,False
3136,VH0186,2025-08-02,1,843.8,15.42,240.4,689.25,146.92,9.5,17.3,240.4,2.87,0.61,2.26,13.4,Excellent,True
3137,VH0189,2025-08-02,2,1658.0,24.97,241.6,728.44,398.39,87.9,132.4,241.6,3.02,1.65,1.37,110.2,Excellent,False
3138,VH0193,2025-08-02,1,953.6,19.66,103.7,222.7,95.77,31.2,64.3,103.7,2.15,0.92,1.22,47.8,Excellent,True
3139,VH0194,2025-08-02,1,1768.8,7.26,166.7,242.47,266.58,6.7,2.8,166.7,1.45,1.6,-0.14,4.7,Poor,False
3140,VH0001,2025-08-03,2,35631.1,28.32,229.1,1135.12,330.15,96.4,7.7,229.1,4.95,1.44,3.51,52.1,Excellent,False
3141,VH0003,2025-08-03,1,1184.9,18.68,112.8,756.16,331.86,47.5,74.9,112.8,6.7,2.94,3.76,61.2,Excellent,False
3142,VH0009,2025-08-03,1,2871.9,12.18,207.9,340.55,117.63,36.8,15.6,207.9,1.64,0.57,1.07,26.2,Average,False
3143,VH0015,2025-08-03,1,2886.3,13.12,207.6,607.79,183.53,30.3,13.8,207.6,2.93,0.88,2.04,22.1,Poor,False
3144,VH0020,2025-08-03,1,5208.4,6.43,169.9,547.98,167.9,23.7,2.9,169.9,3.23,0.99,2.24,13.3,Average,False
3145,VH0022,2025-08-03,1,7423.8,17.89,65.8,406.83,115.75,58.4,14.1,65.8,6.18,1.76,4.42,36.3,Average,False
3146,VH0026,2025-08-03,2,10846.0,15.6,369.0,365.74,470.25,54.6,7.9,369.0,0.99,1.27,-0.28,31.2,Good,False
3147,VH0032,2025-08-03,1,2931.8,3.35,231.5,559.86,221.5,41.2,4.7,231.5,2.42,0.96,1.46,23.0,Good,False
3148,VH0033,2025-08-03,1,1175.6,3.2,188.6,772.11,318.59,22.7,6.2,188.6,4.09,1.69,2.4,14.4,Good,False
3149,VH0036,2025-08-03,1,16850.9,11.52,114.4,596.69,184.87,47.7,3.3,114.4,5.22,1.62,3.6,25.5,Average,False
3150,VH0038,2025-08-03,1,5589.4,17.77,152.5,403.15,312.19,19.4,6.2,152.5,2.64,2.05,0.6,12.8,Average,False
3151,VH0041,2025-08-03,1,8314.2,16.93,214.4,177.29,144.27,46.4,9.5,214.4,0.83,0.67,0.15,27.9,Good,False
3152,VH0042,2025-08-03,1,1525.0,18.21,207.1,727.59,228.54,4.8,5.7,207.1,3.51,1.1,2.41,5.3,Excellent,False
3153,VH0049,2025-08-03,1,18198.1,2.1,133.3,376.53,203.35,56.8,0.7,133.3,2.82,1.53,1.3,28.7,Excellent,False
3154,VH0050,2025-08-03,1,3206.0,19.89,97.7,117.17,243.25,24.0,14.9,97.7,1.2,2.49,-1.29,19.4,Good,False
3155,VH0051,2025-08-03,1,5299.5,4.19,219.5,488.95,344.63,27.5,2.2,219.5,2.23,1.57,0.66,14.8,Poor,False
3156,VH0053,2025-08-03,1,10336.6,2.13,97.7,270.72,113.34,52.1,1.1,97.7,2.77,1.16,1.61,26.6,Average,False
3157,VH0054,2025-08-03,1,7522.8,13.25,82.3,190.84,241.79,27.4,4.8,82.3,2.32,2.94,-0.62,16.1,Poor,False
3158,VH0060,2025-08-03,1,2752.4,5.94,199.3,145.65,168.71,17.6,3.8,199.3,0.73,0.85,-0.12,10.7,Excellent,False
3159,VH0061,2025-08-03,1,4787.0,12.9,189.9,130.45,322.39,49.3,13.3,189.9,0.69,1.7,-1.01,31.3,Average,False
3160,VH0069,2025-08-03,1,3860.1,1.58,243.1,797.08,275.29,42.0,1.7,243.1,3.28,1.13,2.15,21.9,Poor,False
3161,VH0074,2025-08-03,1,22950.1,0.86,255.2,195.04,254.52,71.3,0.3,255.2,0.76,1.0,-0.23,35.8,Poor,False
3162,VH0075,2025-08-03,1,209.3,0.59,145.6,588.46,102.72,3.8,1.1,145.6,4.04,0.71,3.34,2.5,Good,False
3163,VH0078,2025-08-03,1,37.7,13.89,87.2,521.35,215.32,3.0,111.7,87.2,5.98,2.47,3.51,57.3,Good,False
3164,VH0079,2025-08-03,1,6427.2,14.45,152.5,611.18,273.56,50.9,11.4,152.5,4.01,1.79,2.21,31.2,Average,False
3165,VH0081,2025-08-03,1,1553.2,9.53,214.4,357.3,193.61,23.8,14.6,214.4,1.67,0.9,0.76,19.2,Average,False
3166,VH0082,2025-08-03,1,15606.0,10.81,253.0,170.7,189.23,70.7,4.9,253.0,0.67,0.75,-0.07,37.8,Excellent,False
3167,VH0085,2025-08-03,2,2838.6,15.29,385.8,404.77,374.51,102.0,55.0,385.8,1.05,0.97,0.08,78.5,Good,False
3168,VH0088,2025-08-03,1,327.8,1.12,253.0,799.59,205.0,4.7,1.6,253.0,3.16,0.81,2.35,3.1,Excellent,False
3169,VH0091,2025-08-03,1,2387.5,17.49,188.6,722.0,219.62,28.5,20.9,188.6,3.83,1.16,2.66,24.7,Average,False
3170,VH0095,2025-08-03,1,2454.4,9.05,140.8,448.42,83.71,8.8,3.3,140.8,3.18,0.59,2.59,6.0,Average,False
3171,VH0096,2025-08-03,1,5285.6,17.0,189.9,549.13,108.19,23.8,7.7,189.9,2.89,0.57,2.32,15.7,Excellent,False
3172,VH0100,2025-08-03,3,14123.1,20.56,439.7,1029.67,673.02,77.4,11.3,439.7,2.34,1.53,0.81,44.3,Poor,False
3173,VH0103,2025-08-03,1,2334.9,7.6,149.6,654.78,299.33,9.0,2.9,149.6,4.38,2.0,2.38,5.9,Poor,False
3174,VH0106,2025-08-03,1,8786.9,6.37,114.4,717.37,105.86,34.1,2.5,114.4,6.27,0.93,5.35,18.3,Excellent,False
3175,VH0108,2025-08-03,1,13665.6,7.83,109.4,524.37,181.08,63.9,3.7,109.4,4.79,1.66,3.14,33.8,Poor,True
3176,VH0109,2025-08-03,1,7703.4,3.28,133.2,560.87,102.39,55.0,2.3,133.2,4.21,0.77,3.44,28.7,Good,False
3177,VH0115,2025-08-03,1,1424.1,15.87,240.4,645.37,374.35,6.5,7.2,240.4,2.68,1.56,1.13,6.9,Average,False
3178,VH0116,2025-08-03,2,14825.7,22.15,246.9,1121.87,468.49,110.1,16.5,246.9,4.54,1.9,2.65,63.3,Excellent,False
3179,VH0118,2025-08-03,1,454.2,11.07,82.3,111.33,146.93,37.2,90.7,82.3,1.35,1.79,-0.43,64.0,Excellent,False
3180,VH0121,2025-08-03,1,3103.3,7.52,128.3,645.41,196.87,21.1,5.1,128.3,5.03,1.53,3.5,13.1,Poor,False
3181,VH0131,2025-08-03,2,7297.3,12.12,274.7,288.66,269.23,94.3,15.7,274.7,1.05,0.98,0.07,55.0,Average,False
3182,VH0133,2025-08-03,1,6497.8,6.88,95.3,593.2,160.47,19.0,2.0,95.3,6.22,1.68,4.54,10.5,Average,True
3183,VH0134,2025-08-03,1,12658.3,17.92,95.3,781.86,317.09,31.9,4.5,95.3,8.2,3.33,4.88,18.2,Poor,False
3184,VH0136,2025-08-03,1,1615.6,6.18,85.1,177.46,143.5,73.3,28.1,85.1,2.09,1.69,0.4,50.7,Excellent,True
3185,VH0137,2025-08-03,1,935.4,4.82,133.3,269.25,155.12,28.9,14.9,133.3,2.02,1.16,0.86,21.9,Excellent,False
3186,VH0139,2025-08-03,1,1939.1,13.94,180.4,670.61,203.92,30.8,22.2,180.4,3.72,1.13,2.59,26.5,Good,False
3187,VH0142,2025-08-03,1,1681.3,13.3,159.3,386.1,137.45,75.5,59.7,159.3,2.42,0.86,1.56,67.6,Poor,False
3188,VH0145,2025-08-03,3,27059.4,39.64,489.1,1954.41,606.37,112.4,16.5,489.1,4.0,1.24,2.76,64.4,Poor,False
3189,VH0146,2025-08-03,1,592.0,6.58,248.0,605.69,382.91,22.3,24.7,248.0,2.44,1.54,0.9,23.5,Excellent,False
3190,VH0148,2025-08-03,1,4078.2,5.08,95.3,334.42,126.36,24.9,3.1,95.3,3.51,1.33,2.18,14.0,Average,False
3191,VH0153,2025-08-03,1,1651.0,8.31,137.9,153.47,293.14,16.6,8.3,137.9,1.11,2.13,-1.01,12.4,Poor,False
3192,VH0155,2025-08-03,1,10112.0,8.7,216.5,431.33,334.34,74.1,6.4,216.5,1.99,1.54,0.45,40.2,Good,True
3193,VH0159,2025-08-03,1,864.1,5.53,248.0,562.06,340.31,24.3,15.6,248.0,2.27,1.37,0.89,19.9,Excellent,False
3194,VH0165,2025-08-03,1,9158.3,5.82,174.0,187.61,241.22,42.9,2.7,174.0,1.08,1.39,-0.31,22.8,Excellent,False
3195,VH0174,2025-08-03,1,18174.7,4.02,66.5,407.98,185.51,50.4,1.1,66.5,6.14,2.79,3.35,25.7,Average,False
3196,VH0175,2025-08-03,1,8092.4,8.67,40.9,186.23,104.03,57.4,6.2,40.9,4.55,2.54,2.01,31.8,Good,False
3197,VH0179,2025-08-03,1,17985.9,8.22,149.1,302.13,134.54,64.3,2.9,149.1,2.03,0.9,1.12,33.6,Excellent,False
3198,VH0180,2025-08-03,1,1515.2,19.22,159.6,648.27,198.54,27.8,35.2,159.6,4.06,1.24,2.82,31.5,Good,False
3199,VH0184,2025-08-03,1,11466.4,6.45,118.6,223.22,289.71,53.7,3.0,118.6,1.88,2.44,-0.56,28.3,Poor,False
3200,VH0186,2025-08-03,1,1888.2,15.75,133.3,645.72,300.43,21.1,17.6,133.3,4.84,2.25,2.59,19.4,Average,False
3201,VH0194,2025-08-03,1,4086.7,17.61,222.1,795.57,207.94,15.5,6.7,222.1,3.58,0.94,2.65,11.1,Good,False
3202,VH0195,2025-08-03,1,12470.2,3.77,156.4,557.82,145.38,36.3,1.1,156.4,3.57,0.93,2.64,18.7,Good,False
3203,VH0196,2025-08-03,2,26907.2,30.57,130.4,440.88,452.39,93.6,10.6,130.4,3.38,3.47,-0.09,52.1,Good,False
3204,VH0001,2025-08-04,1,11761.1,4.79,133.3,350.77,147.18,31.8,1.3,133.3,2.63,1.1,1.53,16.6,Good,False
3205,VH0002,2025-08-04,2,658.6,27.39,267.8,380.94,311.64,42.2,175.6,267.8,1.42,1.16,0.26,108.9,Good,False
3206,VH0003,2025-08-04,1,896.4,15.19,210.0,384.26,220.84,35.9,60.9,210.0,1.83,1.05,0.78,48.4,Excellent,False
3207,VH0012,2025-08-04,1,148.7,0.5,189.1,541.11,104.89,0.9,0.3,189.1,2.86,0.55,2.31,0.6,Good,False
3208,VH0013,2025-08-04,1,3445.3,13.39,128.3,666.92,278.51,43.7,17.0,128.3,5.2,2.17,3.03,30.3,Average,False
3209,VH0014,2025-08-04,1,347.8,10.34,219.4,146.68,182.04,13.3,39.4,219.4,0.67,0.83,-0.16,26.3,Poor,False
3210,VH0017,2025-08-04,1,485.5,2.54,212.9,572.64,232.68,38.4,20.1,212.9,2.69,1.09,1.6,29.3,Average,False
3211,VH0020,2025-08-04,2,9003.0,20.93,455.5,615.38,587.74,41.0,9.5,455.5,1.35,1.29,0.06,25.2,Good,False
3212,VH0021,2025-08-04,1,13380.8,16.52,122.9,397.36,96.14,79.9,9.9,122.9,3.23,0.78,2.45,44.9,Average,False
3213,VH0024,2025-08-04,1,5791.8,10.62,164.6,174.54,231.93,78.7,14.4,164.6,1.06,1.41,-0.35,46.6,Average,False
3214,VH0026,2025-08-04,1,1683.4,16.79,112.8,400.49,113.34,8.5,8.5,112.8,3.55,1.0,2.55,8.5,Average,False
3215,VH0031,2025-08-04,2,34807.9,8.28,207.7,946.26,580.4,102.9,2.4,207.7,4.56,2.79,1.76,52.7,Poor,False
3216,VH0032,2025-08-04,2,5882.8,19.84,403.1,1160.74,346.6,82.8,27.9,403.1,2.88,0.86,2.02,55.3,Good,True
3217,VH0033,2025-08-04,1,35.8,6.11,231.5,469.25,260.69,0.7,11.8,231.5,2.03,1.13,0.9,6.2,Excellent,False
3218,VH0035,2025-08-04,1,2767.7,7.08,259.1,463.66,338.31,12.3,3.1,259.1,1.79,1.31,0.48,7.7,Good,False
3219,VH0036,2025-08-04,1,16398.7,8.38,245.7,534.56,155.92,46.4,2.4,245.7,2.18,0.63,1.54,24.4,Excellent,False
3220,VH0039,2025-08-04,2,5439.6,10.84,298.0,505.11,361.15,58.5,11.7,298.0,1.7,1.21,0.48,35.1,Excellent,False
3221,VH0040,2025-08-04,2,8713.4,2.86,122.8,820.3,266.87,64.8,2.1,122.8,6.68,2.17,4.51,33.5,Excellent,False
3222,VH0042,2025-08-04,1,25438.5,5.81,149.1,424.1,194.46,79.9,1.8,149.1,2.84,1.3,1.54,40.8,Average,False
3223,VH0044,2025-08-04,1,10190.0,6.89,66.5,189.51,153.78,43.6,2.9,66.5,2.85,2.31,0.54,23.3,Average,False
3224,VH0049,2025-08-04,1,12808.5,10.4,172.7,559.47,172.87,40.0,3.2,172.7,3.24,1.0,2.24,21.6,Poor,False
3225,VH0051,2025-08-04,2,27856.0,27.08,242.1,714.27,372.58,144.6,14.1,242.1,2.95,1.54,1.41,79.3,Average,False
3226,VH0053,2025-08-04,1,12010.2,11.62,143.7,181.1,169.38,60.6,5.9,143.7,1.26,1.18,0.08,33.2,Excellent,False
3227,VH0057,2025-08-04,1,924.5,18.0,122.9,765.41,201.44,53.4,104.0,122.9,6.23,1.64,4.59,78.7,Excellent,False
3228,VH0058,2025-08-04,1,2211.0,11.51,153.5,384.6,163.73,19.6,10.2,153.5,2.51,1.07,1.44,14.9,Average,False
3229,VH0060,2025-08-04,1,3681.7,15.47,205.6,606.27,240.91,23.5,9.9,205.6,2.95,1.17,1.78,16.7,Good,False
3230,VH0066,2025-08-04,1,9199.8,19.78,205.6,257.39,208.31,79.1,17.0,205.6,1.25,1.01,0.24,48.1,Poor,False
3231,VH0067,2025-08-04,1,18713.1,13.86,164.6,481.51,200.76,70.1,5.2,164.6,2.93,1.22,1.71,37.7,Excellent,False
3232,VH0070,2025-08-04,1,1096.5,11.13,162.0,347.14,317.47,5.1,5.1,162.0,2.14,1.96,0.18,5.1,Average,False
3233,VH0073,2025-08-04,1,859.0,2.06,107.3,194.45,103.74,35.7,8.6,107.3,1.81,0.97,0.85,22.1,Good,False
3234,VH0074,2025-08-04,2,21151.3,17.97,226.9,998.52,505.85,65.7,5.6,226.9,4.4,2.23,2.17,35.7,Excellent,False
3235,VH0076,2025-08-04,1,2857.1,14.13,107.3,274.58,205.46,31.2,15.4,107.3,2.56,1.91,0.64,23.3,Average,False
3236,VH0078,2025-08-04,2,450.7,23.39,366.1,430.12,436.35,36.2,188.0,366.1,1.17,1.19,-0.02,112.1,Average,False
3237,VH0079,2025-08-04,2,10586.4,25.8,379.0,915.23,588.23,83.8,20.4,379.0,2.41,1.55,0.86,52.1,Poor,False
3238,VH0088,2025-08-04,1,2526.5,13.84,61.9,430.56,190.26,36.1,19.8,61.9,6.96,3.07,3.88,27.9,Excellent,False
3239,VH0090,2025-08-04,1,3442.3,5.92,171.0,738.38,93.83,29.8,5.1,171.0,4.32,0.55,3.77,17.5,Good,False
3240,VH0092,2025-08-04,2,293.4,16.01,146.6,656.08,472.77,11.1,60.6,146.6,4.48,3.22,1.25,35.8,Excellent,False
3241,VH0093,2025-08-04,1,1798.0,1.75,65.8,331.0,61.01,30.0,2.9,65.8,5.03,0.93,4.1,16.5,Good,True
3242,VH0095,2025-08-04,1,14719.6,14.89,111.4,431.19,270.78,53.0,5.4,111.4,3.87,2.43,1.44,29.2,Average,False
3243,VH0096,2025-08-04,1,12516.9,0.78,214.4,478.67,182.65,56.3,0.4,214.4,2.23,0.85,1.38,28.3,Poor,False
3244,VH0098,2025-08-04,1,1047.5,10.51,147.1,346.05,313.27,66.4,66.6,147.1,2.35,2.13,0.22,66.5,Good,False
3245,VH0101,2025-08-04,1,4293.1,7.33,197.3,381.03,146.19,23.8,4.1,197.3,1.93,0.74,1.19,13.9,Average,False
3246,VH0102,2025-08-04,1,24300.8,18.5,152.5,770.35,178.01,79.6,6.1,152.5,5.05,1.17,3.88,42.8,Poor,False
3247,VH0104,2025-08-04,1,2866.3,7.46,222.1,380.33,150.23,10.6,2.8,222.1,1.71,0.68,1.04,6.7,Excellent,False
3248,VH0110,2025-08-04,2,2483.7,34.38,425.1,1078.95,397.88,57.7,79.8,425.1,2.54,0.94,1.6,68.8,Good,False
3249,VH0111,2025-08-04,1,98.1,2.4,162.0,306.66,289.22,0.4,1.0,162.0,1.89,1.79,0.11,0.7,Excellent,False
3250,VH0115,2025-08-04,1,16293.3,9.79,248.0,283.24,361.3,74.4,4.5,248.0,1.14,1.46,-0.31,39.4,Poor,False
3251,VH0119,2025-08-04,1,17787.8,19.66,231.5,754.91,279.61,46.4,5.1,231.5,3.26,1.21,2.05,25.7,Good,False
3252,VH0121,2025-08-04,1,8281.8,5.88,61.9,650.41,274.24,56.3,4.0,61.9,10.51,4.43,6.08,30.2,Average,False
3253,VH0122,2025-08-04,2,11944.0,29.22,436.8,639.95,508.33,122.9,30.1,436.8,1.47,1.16,0.3,76.5,Good,False
3254,VH0126,2025-08-04,1,29861.2,12.48,140.8,700.98,156.12,76.6,3.2,140.8,4.98,1.11,3.87,39.9,Average,False
3255,VH0128,2025-08-04,1,2774.0,6.41,189.9,213.68,118.05,55.4,12.8,189.9,1.13,0.62,0.5,34.1,Poor,False
3256,VH0129,2025-08-04,3,38677.6,29.73,482.6,1124.38,627.79,160.9,12.4,482.6,2.33,1.3,1.03,86.7,Poor,False
3257,VH0131,2025-08-04,1,230.4,18.69,189.7,609.11,134.09,3.0,24.1,189.7,3.21,0.71,2.5,13.6,Poor,False
3258,VH0132,2025-08-04,1,8090.4,13.27,189.7,700.92,313.85,24.8,4.1,189.7,3.69,1.65,2.04,14.4,Poor,False
3259,VH0133,2025-08-04,2,11252.4,26.48,277.0,1047.07,593.21,32.9,7.8,277.0,3.78,2.14,1.64,20.3,Poor,False
3260,VH0134,2025-08-04,2,33304.6,12.52,166.3,718.2,330.07,83.9,3.2,166.3,4.32,1.98,2.33,43.5,Good,False
3261,VH0139,2025-08-04,1,4785.5,4.97,147.1,392.18,228.97,76.1,7.9,147.1,2.67,1.56,1.11,42.0,Good,False
3262,VH0141,2025-08-04,2,1619.6,20.87,302.9,1007.18,476.58,75.2,96.9,302.9,3.33,1.57,1.75,86.1,Poor,False
3263,VH0143,2025-08-04,2,10039.3,28.09,466.7,1046.7,593.59,64.2,18.0,466.7,2.24,1.27,0.97,41.1,Average,False
3264,VH0144,2025-08-04,2,5791.7,23.07,236.1,892.63,488.17,81.8,32.6,236.1,3.78,2.07,1.71,57.2,Average,False
3265,VH0150,2025-08-04,1,8451.9,19.52,143.7,246.14,304.67,68.3,15.8,143.7,1.71,2.12,-0.41,42.0,Excellent,False
3266,VH0151,2025-08-04,1,12918.1,9.27,152.5,634.98,265.67,33.2,2.4,152.5,4.16,1.74,2.42,17.8,Average,False
3267,VH0153,2025-08-04,1,5903.6,6.57,266.9,261.24,231.69,59.2,6.6,266.9,0.98,0.87,0.11,32.9,Good,False
3268,VH0155,2025-08-04,1,10886.7,12.81,122.9,355.97,185.25,79.7,9.4,122.9,2.9,1.51,1.39,44.6,Excellent,False
3269,VH0157,2025-08-04,1,9058.9,13.59,189.9,789.59,190.14,64.4,9.7,189.9,4.16,1.0,3.16,37.0,Poor,False
3270,VH0159,2025-08-04,2,1890.8,29.44,346.6,1424.51,289.77,53.2,82.9,346.6,4.11,0.84,3.27,68.1,Average,False
3271,VH0168,2025-08-04,1,8908.2,16.96,228.2,492.67,370.39,78.7,15.0,228.2,2.16,1.62,0.54,46.8,Poor,False
3272,VH0169,2025-08-04,2,2828.4,16.04,309.2,1247.01,425.27,60.4,34.2,309.2,4.03,1.38,2.66,47.3,Good,False
3273,VH0170,2025-08-04,1,9920.1,15.57,82.3,214.76,229.15,49.5,7.8,82.3,2.61,2.78,-0.17,28.7,Poor,False
3274,VH0171,2025-08-04,1,15206.2,8.74,66.5,464.57,231.31,58.9,3.4,66.5,6.99,3.48,3.51,31.1,Average,False
