maintenance_id,vehicle_id,maintenance_type,maintenance_date,odometer_reading,description,parts_cost,labor_cost,total_cost,maintenance_provider,next_maintenance_due_date,next_maintenance_due_mileage,maintenance_status,created_at,updated_at,_loaded_at
1187,VH0090,Brake Service,2025-06-21,98609,Eligendi expedita id veritatis.,250.49901584232532,258.8989796521292,400.37,"Lewis, Watkins and Turner",2025-12-18,415455,COMPLETED,2024-04-17 13:16:05.533958,2025-04-18 05:53:37.500762,2025-09-20 17:09:13.196213
1188,VH0090,Preventive Maintenance,2025-03-21,312719,Beatae eveniet quam quos reprehenderit accusamus.,144.62334218835952,149.47298535502074,231.15,"Hall, Zamora and Bridges",2025-08-19,304395,COMPLETED,2024-01-13 09:35:25.997935,2025-01-10 03:39:44.561162,2025-09-20 10:06:24.132584
1189,VH0091,Electrical Repair,2022-02-20,265629,Laudantium voluptatem esse.,151.36179512095148,156.43739830018004,241.92,Robinson and Sons,2022-05-02,165456,COMPLETED,2025-08-17 14:43:45.206036,2024-10-26 19:27:57.134430,2025-09-20 15:24:45.683809
1190,VH0091,Brake Service,2025-01-29,146713,Aut natus quisquam dolores blanditiis voluptates.,304.181398536512,314.3814894659331,486.17,Arroyo-Price,2025-06-21,451533,COMPLETED,2023-12-17 21:23:10.625964,2024-11-23 11:11:19.530477,2025-09-20 13:48:46.091629
1191,VH0091,Tire Replacement,2022-08-23,305433,Corrupti est fugiat voluptate eveniet enim deserunt.,1184.3597473305435,1224.0747896508178,1892.95,"Molina, Mccall and Castillo",2022-11-23,391262,COMPLETED,2023-12-10 09:03:26.278777,2025-02-17 18:51:11.744126,2025-09-20 06:34:44.040402
1192,VH0091,Brake Service,2023-11-16,230139,Aperiam quod nam inventore.,547.7792875592933,566.1479273552853,875.51,Jensen Inc,2024-04-20,196533,COMPLETED,2024-07-23 05:13:58.394135,2024-10-09 15:05:05.206867,2025-09-20 13:27:42.514812
1193,VH0091,Body Work,2025-01-16,216855,Velit atque similique corrupti architecto sapiente molestias.,967.5279693993393,999.972008752544,1546.39,"Williams, Smith and Hill",2025-04-19,425848,COMPLETED,2024-06-28 19:50:37.447918,2025-08-14 01:15:29.744354,2025-09-19 23:13:25.164477
1194,VH0091,Routine Service,2021-02-23,267598,Aliquam modi saepe.,434.107780707547,448.66468279850335,693.83,"Carroll, Moore and Brown",2021-08-14,470226,COMPLETED,2025-05-22 13:02:11.795050,2025-05-22 13:22:08.690369,2025-09-20 08:03:40.599969
1195,VH0092,Routine Service,2025-08-12,234866,Placeat molestiae voluptatum sunt culpa sed.,165.13902200820078,170.67661585379267,263.94,Maddox Ltd,2025-10-14,52561,COMPLETED,2025-08-03 01:44:08.954198,2025-06-14 04:26:19.198700,2025-09-20 09:45:57.141967
1196,VH0092,Preventive Maintenance,2025-09-13,352714,Quod mollitia explicabo consequuntur perferendis deserunt.,108.6161029803124,112.25831822466624,173.6,Valdez-Evans,2026-02-21,237788,COMPLETED,2025-07-17 04:37:15.268299,2024-12-04 14:29:08.265585,2025-09-20 15:20:37.113254
1197,VH0092,Body Work,2025-08-03,196189,Neque eveniet ex qui voluptates unde totam.,1237.9107395775766,1279.4215031119304,1978.54,Bryant-Randolph,2026-01-08,349552,COMPLETED,2024-04-28 13:28:17.101171,2025-07-10 09:04:57.830364,2025-09-20 05:12:42.370906
1198,VH0092,Tire Replacement,2025-09-19,423313,Est fugit tempore neque ex assumenda.,1208.0037711302325,1248.5116666422355,1930.74,Martinez Ltd,2026-01-17,68404,COMPLETED,2025-01-04 19:46:48.432550,2025-09-10 13:49:58.875341,2025-09-20 09:43:33.891253
1199,VH0092,Electrical Repair,2025-09-07,494129,Ab nesciunt molestiae explicabo.,352.16393849941613,363.97302417013617,562.86,"Mcguire, Beard and Frederick",2025-12-22,174402,COMPLETED,2025-07-31 14:05:27.918051,2025-03-07 04:45:00.230579,2025-09-20 00:49:08.542064
1200,VH0092,Body Work,2025-08-10,135121,Aut ipsam in repudiandae iure atque alias illo.,423.75921882221076,437.9691034008306,677.29,Miller and Sons,2025-12-24,337717,COMPLETED,2024-06-21 16:26:16.771945,2025-08-05 17:41:11.275898,2025-09-19 19:31:10.880682
1201,VH0092,Preventive Maintenance,2025-08-24,338004,Aliquam ullam exercitationem in saepe magnam.,253.48971268705972,261.98996329909863,405.15,"Nelson, Johnson and Hart",2026-02-13,279086,COMPLETED,2024-09-21 23:49:13.730489,2024-10-19 00:47:18.720170,2025-09-19 23:14:59.845571
1202,VH0092,Routine Service,2025-08-05,195174,Vel dolores dolorum illo.,479.06834038591825,495.1329013908105,765.69,"Hernandez, Brown and Gregory",2025-11-03,122811,COMPLETED,2025-04-24 12:07:13.552251,2025-05-01 00:52:46.071379,2025-09-19 23:41:41.729553
1203,VH0092,Routine Service,2025-08-03,471115,Saepe enim aperiam.,462.6695612435566,478.18422327636057,739.48,Reynolds-Owens,2025-09-24,79622,COMPLETED,2024-11-08 08:20:02.867443,2025-04-17 06:38:45.721948,2025-09-19 19:41:15.516007
1204,VH0092,Brake Service,2025-08-10,196988,Omnis consequatur impedit ea quis quaerat voluptates.,643.9633515636909,665.5573240181767,1029.24,"Merritt, Douglas and Chung",2025-12-28,299806,COMPLETED,2024-03-11 12:05:20.905429,2025-07-03 08:04:20.238049,2025-09-19 20:16:30.247563
1205,VH0092,Oil Change,2025-09-13,292612,Voluptate suscipit magnam fugiat nihil illo nostrum.,64.72543694304908,66.89586993284402,103.45,Higgins-Harris,2025-10-24,243534,COMPLETED,2024-09-06 09:34:38.410942,2025-05-23 18:06:06.626667,2025-09-20 12:49:13.176388
1206,VH0092,Body Work,2025-08-15,136332,Iusto nulla laborum ea.,1384.035686876263,1430.4464467834214,2212.09,Norris Inc,2025-09-30,214999,COMPLETED,2025-07-06 21:42:22.823999,2025-06-17 06:57:16.350554,2025-09-20 14:18:46.222227
1207,VH0093,Brake Service,2025-09-19,435037,Maxime corporis inventore voluptatum unde.,361.5302003750802,373.65336416911805,577.83,Hansen-Warner,2025-11-17,429306,COMPLETED,2024-06-22 04:50:20.632133,2025-02-19 09:38:10.531608,2025-09-20 03:25:01.305646
1208,VH0093,Transmission Service,2025-08-26,388200,Culpa possimus facere a voluptatem deleniti.,1350.2495718939078,1395.5273846628454,2158.09,Davis-Richardson,2026-01-17,278443,COMPLETED,2024-10-19 09:02:52.229896,2024-12-21 18:15:27.450338,2025-09-20 08:43:49.543579
1209,VH0093,Electrical Repair,2025-08-30,335754,In unde possimus porro reprehenderit quibusdam.,371.21555333668863,383.6634953103498,593.31,Brooks LLC,2026-02-12,310705,COMPLETED,2024-06-20 21:07:44.876925,2025-08-20 08:31:23.452589,2025-09-19 21:51:55.794480
1210,VH0093,Tire Replacement,2025-08-18,185253,Atque voluptates laborum quam omnis.,1208.2915787763786,1248.809125319559,1931.2,Flores Ltd,2025-10-14,394539,COMPLETED,2024-01-08 11:07:38.628175,2024-12-24 04:00:36.922353,2025-09-20 02:14:20.904466
1211,VH0093,Tire Replacement,2025-07-05,173669,Odio porro dolor assumenda earum ducimus.,1141.564001686227,1179.8439776314215,1824.55,Watson-Lucero,2025-09-27,148045,COMPLETED,2024-10-15 20:13:40.181256,2025-06-28 18:44:47.687714,2025-09-20 11:09:23.283429
1212,VH0093,Routine Service,2025-08-23,349613,Voluptatum delectus ad.,313.50386359645813,324.01656401401794,501.07,Lowe-Russell,2025-10-02,444641,COMPLETED,2024-06-04 01:57:56.416881,2025-01-11 08:20:05.020286,2025-09-20 11:39:12.881643
1213,VH0094,Routine Service,2025-06-28,233464,Doloremque dolore cumque nam non iusto rem.,424.7039787041247,438.94554384160966,678.8,Dyer-Cook,2025-10-03,213078,COMPLETED,2024-09-04 15:50:22.302385,2025-04-06 06:33:31.058424,2025-09-20 05:25:16.272730
1214,VH0094,Engine Repair,2021-12-06,353115,Magnam labore corporis facilis minima earum.,4787.530033127496,4948.069901443517,7651.86,Molina-Hensley,2022-02-13,376471,COMPLETED,2024-08-15 00:32:30.445169,2025-02-26 19:02:04.653312,2025-09-19 23:10:19.487814
1215,VH0094,Tire Replacement,2020-10-12,290408,Omnis expedita ad nihil maiores dolorem expedita.,1144.9175864326237,1183.310017871538,1829.91,"Hull, Mcgrath and Thomas",2020-11-19,322848,COMPLETED,2025-09-04 03:33:28.179898,2025-03-21 09:58:06.106349,2025-09-20 18:47:47.901192
1216,VH0094,Engine Repair,2021-10-30,378590,Nesciunt sint minus quis at corrupti ab.,3621.101953489439,3742.5280806885457,5787.57,"Taylor, Velasquez and Harris",2022-03-07,170467,COMPLETED,2025-07-10 18:58:04.869904,2024-12-06 10:33:22.255764,2025-09-20 13:11:09.692629
1217,VH0094,Tire Replacement,2023-11-27,363048,Necessitatibus quae assumenda impedit odit.,1248.6534728043737,1290.5244715676765,1995.71,"Stephens, Stone and Johnston",2024-01-25,192307,COMPLETED,2024-01-13 23:27:38.924313,2025-07-21 23:29:41.819929,2025-09-20 02:16:59.237800
1218,VH0094,Routine Service,2021-04-25,193551,Facilis porro soluta voluptates aliquid.,434.55200555268533,449.12380380045903,694.54,"Perez, Mckinney and Rogers",2021-10-19,276144,COMPLETED,2025-03-13 14:39:48.591374,2025-07-17 03:56:59.621101,2025-09-20 03:23:20.317596
1219,VH0094,Tire Replacement,2020-07-02,57574,Repellendus quae recusandae iusto architecto.,1079.8355182758721,1116.0455578385324,1725.89,"Copeland, Brooks and Giles",2020-10-07,177013,COMPLETED,2025-06-18 04:39:36.284844,2025-06-04 13:07:31.195561,2025-09-20 17:33:22.182802
1220,VH0094,Preventive Maintenance,2022-11-25,156174,Nulla rerum neque deleniti alias dignissimos.,266.00308860645055,274.9229492696823,425.15,"Bell, Russell and Walton",2023-03-25,143490,COMPLETED,2024-09-23 16:37:48.817126,2025-06-28 06:17:36.320926,2025-09-20 08:27:06.060414
1221,VH0094,Brake Service,2020-06-09,250077,Eaque rerum quibusdam iure atque ea accusamus quo.,333.3876179323702,344.5670787212754,532.85,"Chavez, Flowers and Woodard",2020-07-11,482256,COMPLETED,2024-06-16 17:45:02.793329,2025-06-20 02:43:33.903542,2025-09-20 11:59:20.961346
1222,VH0095,Oil Change,2024-12-30,374069,Magnam quam ab a amet ut aperiam.,41.650771747692374,43.04744380308774,66.57,"Marsh, Simpson and Moon",2025-05-19,161815,COMPLETED,2025-01-14 04:05:15.376573,2025-04-09 03:54:59.125843,2025-09-20 03:42:44.305074
1223,VH0095,Electrical Repair,2025-06-12,82823,Alias incidunt laborum alias.,397.10572811390836,410.4218432834875,634.69,Allen-Sullivan,2025-11-02,228088,COMPLETED,2025-05-21 00:07:57.206344,2025-03-19 16:59:52.371479,2025-09-20 16:41:23.926383
1224,VH0095,Routine Service,2025-07-25,141992,Aliquid quas atque non soluta.,189.414971291819,195.76660863672498,302.74,Lynn and Sons,2025-12-15,129890,COMPLETED,2024-08-04 15:04:42.337601,2025-03-21 22:15:58.744652,2025-09-20 12:36:35.681422
1225,VH0095,Transmission Service,2024-11-06,354050,Veniam dignissimos consequatur rem rerum harum laboriosam.,2753.6246812535896,2845.961761263804,4401.09,Phillips and Sons,2025-02-17,400779,COMPLETED,2025-06-21 05:16:09.769941,2025-04-22 03:10:03.243322,2025-09-20 11:01:54.543352
1226,VH0095,Preventive Maintenance,2024-12-29,265474,Dolore inventore totam repellendus iure vel veniam suscipit.,92.58646842757274,95.69116319634855,147.98,Chavez-Wilson,2025-05-22,287821,COMPLETED,2025-09-17 13:11:07.529446,2025-05-09 01:58:16.754210,2025-09-20 03:21:09.537048
1227,VH0096,Preventive Maintenance,2025-08-16,115968,Esse expedita repellendus ut saepe ea.,160.10864488860568,165.47755549361804,255.9,"Powell, Wolfe and Evans",2025-10-01,425326,COMPLETED,2024-12-06 03:26:17.135129,2025-06-28 00:44:25.532881,2025-09-20 05:33:02.084249
1228,VH0096,Preventive Maintenance,2024-08-29,338558,In est officia reiciendis cumque praesentium.,236.98456984938323,244.93135480389878,378.77,Harvey-Gillespie,2025-01-28,157424,COMPLETED,2024-05-27 13:03:44.771593,2025-03-30 11:15:09.910324,2025-09-19 22:59:48.010412
1229,VH0096,Body Work,2025-02-01,479635,Quis nobis expedita eos.,1286.0434400515132,1329.1682336477804,2055.47,"Henry, Johnson and Flores",2025-03-30,148641,COMPLETED,2024-08-08 23:41:27.397638,2025-06-13 06:34:19.403526,2025-09-19 19:26:16.578446
1230,VH0096,Tire Replacement,2024-01-17,198197,Blanditiis impedit ab quaerat.,696.9574985823111,720.3285196035986,1113.94,"Carrillo, Henderson and Matthews",2024-03-06,93881,COMPLETED,2024-05-13 15:11:05.175575,2025-06-02 02:35:14.191772,2025-09-19 20:17:31.532232
1231,VH0096,Body Work,2025-07-06,112978,Voluptas necessitatibus suscipit voluptatibus.,329.5647815889963,340.61605150726206,526.74,James Group,2025-10-08,308907,COMPLETED,2025-01-12 11:44:33.947706,2025-03-09 11:22:04.821698,2025-09-20 07:45:32.990757
1232,VH0096,Body Work,2025-04-20,162830,Iure nobis eos enim porro.,1313.6291772658105,1357.6790012199322,2099.56,"Davis, Sanchez and Rivas",2025-09-09,430345,COMPLETED,2023-10-19 00:41:48.213456,2024-10-08 02:40:04.541786,2025-09-19 22:03:57.228727
1233,VH0096,Engine Repair,2025-01-30,237243,Magnam eligendi laborum voluptate a magnam voluptate.,2715.1835904292207,2806.2316283621703,4339.65,James-Rogers,2025-04-15,96311,COMPLETED,2024-12-04 03:15:36.821429,2025-02-19 07:31:07.167640,2025-09-19 22:27:09.347824
1234,VH0096,Preventive Maintenance,2025-01-12,359238,Veritatis ratione dolorum doloremque ad assumenda accusamus.,138.635691810931,143.28455156809648,221.58,Tran-Padilla,2025-04-18,198269,COMPLETED,2025-01-28 11:40:07.811652,2024-09-28 17:27:13.899289,2025-09-20 01:48:34.235797
1235,VH0096,Transmission Service,2024-10-08,489749,Porro dolores consectetur veniam aperiam voluptatem doloremque.,2328.476477704326,2406.5570964202384,3721.58,"Jenkins, Smith and Anderson",2025-03-08,283016,COMPLETED,2024-04-02 15:21:46.633892,2025-09-15 10:17:43.463842,2025-09-20 00:01:34.848996
1236,VH0096,Oil Change,2025-06-25,236144,Id laborum beatae nulla.,41.062643079481006,42.439593462470306,65.63,Jones-White,2025-09-02,475165,COMPLETED,2025-02-03 10:56:15.546921,2025-07-25 02:36:15.289925,2025-09-20 12:58:00.443310
1237,VH0096,Electrical Repair,2024-06-19,349816,Iusto eius incidunt quis.,258.13217515315375,266.7881010941852,412.57,"Valdez, Williams and Richards",2024-09-04,365034,COMPLETED,2025-08-02 20:04:09.642002,2024-12-01 05:17:35.503497,2025-09-19 22:08:45.516413
1238,VH0096,Body Work,2025-03-13,475784,Harum recusandae facere eveniet sint voluptate.,1496.1617918019647,1546.3324675728363,2391.3,Barrera LLC,2025-07-25,140440,COMPLETED,2023-12-22 12:33:13.793713,2024-09-27 04:44:59.163308,2025-09-20 15:26:17.237636
1239,VH0096,Routine Service,2025-06-19,206556,Saepe odit in dolores eligendi vel.,290.479251904779,300.21986982814394,464.27,"Rivera, Rodriguez and Moore",2025-11-26,57975,COMPLETED,2024-07-06 09:45:16.533298,2025-08-29 04:56:32.848730,2025-09-20 14:01:30.358634
1240,VH0096,Tire Replacement,2025-06-09,79772,Omnis illo laudantium nobis eum numquam nisi quaerat.,1074.7363175887203,1110.7753660555195,1717.74,Smith Ltd,2025-09-25,341998,COMPLETED,2024-10-18 18:23:42.326582,2025-05-08 04:46:51.534407,2025-09-20 15:51:48.886009
1241,VH0097,Routine Service,2024-12-10,79163,Qui assumenda ab molestias facilis.,385.3869515653988,398.3101019220358,615.96,White-Peterson,2025-02-24,106982,COMPLETED,2025-03-22 05:28:35.192225,2025-05-26 06:54:05.238413,2025-09-20 13:30:27.673750
1242,VH0097,Engine Repair,2024-06-12,229921,Magnam id quas ipsum impedit.,4865.976386766157,5029.146790493106,7777.24,Perez-Wallace,2024-11-05,255760,COMPLETED,2024-08-18 14:02:42.829002,2024-09-22 22:35:00.006000,2025-09-20 00:44:04.155885
1243,VH0097,Preventive Maintenance,2024-07-08,314801,Est ipsam quo nostrum iste ipsam vitae.,110.16150490635717,113.85554199203332,176.07,Anderson PLC,2024-12-22,480336,COMPLETED,2024-11-13 06:38:55.555908,2025-01-12 08:08:25.097513,2025-09-19 20:26:27.442060
1244,VH0097,Electrical Repair,2023-12-18,361091,Animi maxime quidem doloribus accusantium sed.,606.5108174369541,626.8488970082198,969.38,Crawford-Bauer,2024-04-30,104718,COMPLETED,2025-03-02 13:14:14.222378,2025-05-20 23:50:53.726369,2025-09-19 21:07:59.595970
1245,VH0097,Engine Repair,2023-06-06,145520,Vitae excepturi esse natus necessitatibus porro aspernatur.,1294.8403433228455,1338.260122785101,2069.53,"Hurst, Richardson and Stephens",2023-08-25,417521,COMPLETED,2025-02-01 11:23:55.885206,2025-07-22 09:52:18.257644,2025-09-19 22:52:04.542153
1246,VH0097,Engine Repair,2023-05-21,86814,In deleniti dolores vel.,745.6282742207817,770.6313685361838,1191.73,Grant-Henderson,2023-10-09,289261,COMPLETED,2024-10-31 08:36:09.943571,2025-08-24 04:37:17.457106,2025-09-20 15:17:20.705858
1247,VH0097,Preventive Maintenance,2021-12-18,431177,Ad voluptatibus eius.,199.0565274377096,205.7314743270597,318.15,Morales-Calhoun,2022-02-22,134039,COMPLETED,2025-03-17 16:53:11.281409,2025-01-17 14:45:12.296998,2025-09-19 22:07:48.361076
1248,VH0098,Brake Service,2025-08-28,126113,Harum quo eaque deserunt eos deserunt fugiat.,729.0605645035082,753.508095111131,1165.25,Johnson Inc,2025-11-15,349832,COMPLETED,2024-05-06 23:07:50.254584,2025-05-04 05:46:48.747579,2025-09-20 07:24:59.645609
1249,VH0098,Engine Repair,2025-06-08,348447,Ea qui maxime reiciendis voluptatem rem consectetur.,753.1175297085372,778.371760639578,1203.7,Keller-Gardner,2025-10-02,422702,COMPLETED,2024-11-03 13:17:56.628028,2025-08-16 05:04:50.688452,2025-09-20 09:59:11.220122
1250,VH0098,Preventive Maintenance,2025-06-04,65027,Eaque voluptatum maxime molestias laboriosam fugit occaecati voluptate.,281.74491551304425,291.19264562067656,450.31,Jones-Tyler,2025-10-23,417638,COMPLETED,2025-05-13 09:01:58.848478,2025-01-12 23:49:39.486159,2025-09-20 00:12:18.240651
1251,VH0098,Engine Repair,2025-03-06,342209,Magnam excepturi cum neque a.,1006.13173411066,1039.8702704717946,1608.09,"Williams, Harris and Evans",2025-07-05,278907,COMPLETED,2024-02-09 06:07:50.867519,2025-08-03 00:41:30.382603,2025-09-20 17:04:42.855835
1252,VH0098,Electrical Repair,2025-07-20,140457,Laborum voluptatum quam quia deleniti dolores.,740.2287525115645,765.0507850898769,1183.1,Brown-French,2025-10-11,414883,COMPLETED,2023-11-15 00:25:30.237287,2025-02-23 02:52:22.197933,2025-09-20 13:35:58.241844
1253,VH0098,Electrical Repair,2025-02-17,80292,Consectetur pariatur sapiente ipsam sunt at.,526.9632867173866,544.6339051932194,842.24,"Moreno, Turner and Cain",2025-07-13,440673,COMPLETED,2024-06-21 14:58:26.860470,2024-10-13 14:46:35.675208,2025-09-20 05:50:55.202963
1254,VH0098,Brake Service,2025-04-08,325288,Ratione in ratione non.,521.100770099152,538.574801266001,832.87,Valencia and Sons,2025-10-03,367366,COMPLETED,2024-08-08 11:32:19.999958,2025-07-29 19:17:37.364247,2025-09-20 06:50:49.566927
1255,VH0098,Transmission Service,2025-03-07,99322,Odio maxime ad distinctio provident reprehenderit.,1582.6792729086328,1635.7511325734517,2529.58,Garcia Group,2025-08-28,268154,COMPLETED,2023-10-11 13:29:00.154475,2025-04-14 05:41:22.789779,2025-09-20 03:33:05.614461
1256,VH0098,Tire Replacement,2025-06-03,122045,Libero consequuntur aspernatur fugit odio autem velit.,475.9274830301511,491.88672191219393,760.67,Thomas and Sons,2025-08-15,425698,COMPLETED,2024-04-17 02:19:45.145349,2025-03-25 22:16:29.214383,2025-09-20 13:55:02.469255
1257,VH0098,Body Work,2025-08-16,305199,Nam veritatis porro eum voluptate animi sed quam.,1435.6909026715084,1483.8338128699907,2294.65,Palmer-Archer,2025-11-15,277709,COMPLETED,2024-11-10 11:27:15.265165,2025-01-18 06:59:40.629012,2025-09-19 20:34:58.751398
1258,VH0098,Electrical Repair,2025-06-07,334436,Impedit modi praesentium labore et sint eos.,695.9877119485583,719.3262131908784,1112.39,"Molina, Franco and Ward",2025-11-11,428954,COMPLETED,2024-05-17 10:23:41.944103,2025-09-11 11:35:52.513190,2025-09-20 16:42:02.520093
1259,VH0098,Transmission Service,2025-03-16,336731,Sed voluptate distinctio.,2685.1452315347233,2775.185995539785,4291.64,Goodwin Inc,2025-06-03,62093,COMPLETED,2024-10-10 22:55:11.601161,2024-11-27 18:00:46.773534,2025-09-20 07:50:16.219352
1260,VH0098,Engine Repair,2025-08-19,161341,Tempore facere omnis tempore earum facere.,2186.5247412747567,2259.845303569937,3494.7,Johnson-Powers,2025-10-09,168695,COMPLETED,2024-02-06 09:45:54.789605,2025-03-31 06:17:20.543104,2025-09-20 15:52:31.745406
1261,VH0098,Engine Repair,2025-09-03,499399,Nesciunt nam distinctio iure corporis.,3013.9091570648784,3114.9743359449294,4817.1,Cole-Huff,2026-01-29,186300,COMPLETED,2025-07-18 21:01:36.294486,2025-05-29 05:16:00.871525,2025-09-19 19:18:21.705288
1262,VH0098,Oil Change,2025-03-16,82420,Porro adipisci natus provident velit voluptas saepe.,52.205804335698545,53.95641746927506,83.44,Mendez-Tyler,2025-06-18,121459,COMPLETED,2024-04-07 22:12:05.212437,2025-04-24 22:07:19.346981,2025-09-20 15:18:46.948376
