weather_id,location_id,date,hour,temperature_f,temperature_c,humidity_pct,wind_speed_mph,wind_direction_degrees,precipitation_mm,visibility_miles,weather_condition,weather_description,pressure_inhg,uv_index,sunrise_time,sunset_time,created_at,_loaded_at
2788,214,2025-08-31,14,60.5,15.8,82,15.5,97,34.2,48.4,STORM,Overcast,30.06,11,06:00:00,18:00:00,2025-09-04 23:12:54.310283,2025-09-19 22:40:28.512631
2789,121,2025-08-31,14,50.4,10.2,31,5.3,65,0.0,26.2,HEAVY_RAIN,Light rain,29.57,9,06:00:00,18:00:00,2025-09-01 14:42:55.462333,2025-09-20 12:31:38.289468
2790,148,2025-08-31,14,50.8,10.5,87,8.3,121,13.9,40.9,HEAVY_RAIN,Heavy rain,30.23,2,06:00:00,18:00:00,2025-09-18 16:59:17.396639,2025-09-20 07:34:21.080850
2791,20,2025-08-31,15,61.2,16.2,41,16.8,301,0.0,5.6,PARTLY_CLOUDY,Heavy rain,30.13,3,06:00:00,18:00:00,2025-08-29 07:54:17.493873,2025-09-20 12:51:48.508320
2792,26,2025-08-31,15,65.5,18.6,52,1.2,299,13.5,47.5,FOG,Partly cloudy,29.74,2,06:00:00,18:00:00,2025-09-03 09:40:40.937038,2025-09-19 20:18:22.102027
2793,22,2025-08-31,15,60.6,15.9,58,11.4,50,0.0,20.7,LIGHT_RAIN,Thunderstorm,29.63,4,06:00:00,18:00:00,2025-09-10 21:32:43.821342,2025-09-19 23:46:18.893536
2794,100,2025-08-31,15,67.8,19.9,91,3.1,304,0.0,9.4,HEAVY_RAIN,Partly cloudy,29.84,1,06:00:00,18:00:00,2025-09-08 14:27:41.431809,2025-09-20 11:30:46.313758
2795,175,2025-08-31,15,45.1,7.3,36,20.8,124,3.8,28.0,CLOUDY,Overcast,29.67,8,06:00:00,18:00:00,2025-08-27 23:07:18.957189,2025-09-20 10:56:45.503772
2796,131,2025-08-31,15,53.4,11.9,76,19.0,255,0.0,27.6,STORM,Overcast,29.63,6,06:00:00,18:00:00,2025-09-10 22:07:35.374250,2025-09-20 08:01:57.153242
2797,40,2025-08-31,15,53.3,11.8,58,24.2,238,0.0,28.0,FOG,Overcast,29.91,3,06:00:00,18:00:00,2025-08-30 07:31:02.590563,2025-09-20 16:17:52.431406
2798,227,2025-08-31,15,54.5,12.5,60,3.8,37,0.0,19.1,FOG,Thunderstorm,30.35,6,06:00:00,18:00:00,2025-09-09 01:16:29.507653,2025-09-20 11:49:30.510041
2799,141,2025-08-31,15,57.9,14.4,55,7.2,268,0.0,36.7,HEAVY_RAIN,Clear skies,29.9,0,06:00:00,18:00:00,2025-08-30 10:45:31.891228,2025-09-20 10:15:20.299050
2800,70,2025-08-31,15,67.7,19.8,89,0.7,188,0.0,12.6,FOG,Overcast,30.13,0,06:00:00,18:00:00,2025-09-03 14:55:06.016592,2025-09-19 20:03:23.443938
2801,34,2025-08-31,16,61.1,16.2,95,14.3,340,0.0,39.8,LIGHT_RAIN,Overcast,30.0,9,06:00:00,18:00:00,2025-09-20 04:56:09.245105,2025-09-20 15:40:17.931824
2802,109,2025-08-31,16,64.5,18.1,49,27.7,240,22.4,47.7,FOG,Heavy rain,29.71,5,06:00:00,18:00:00,2025-09-11 01:17:37.149553,2025-09-19 19:58:42.538004
2803,64,2025-08-31,16,45.1,7.3,86,29.2,265,1.0,11.4,PARTLY_CLOUDY,Overcast,29.54,7,06:00:00,18:00:00,2025-08-24 09:32:17.659571,2025-09-20 03:15:23.744107
2804,234,2025-08-31,16,55.5,13.1,70,8.6,178,0.0,41.0,HEAVY_RAIN,Heavy rain,29.64,11,06:00:00,18:00:00,2025-08-29 22:18:58.936270,2025-09-19 19:29:47.621824
2805,156,2025-08-31,16,61.6,16.4,77,26.7,217,44.2,28.7,PARTLY_CLOUDY,Foggy,30.28,8,06:00:00,18:00:00,2025-09-20 17:59:55.219299,2025-09-20 14:59:24.607171
2806,32,2025-08-31,16,56.4,13.5,84,22.8,198,0.0,27.2,STORM,Foggy,29.95,4,06:00:00,18:00:00,2025-09-09 10:01:05.838348,2025-09-20 10:05:04.408578
2807,235,2025-08-31,16,51.2,10.7,62,19.8,86,0.0,45.6,HEAVY_RAIN,Light rain,29.59,1,06:00:00,18:00:00,2025-09-05 19:12:57.783869,2025-09-20 03:13:27.716165
2808,205,2025-08-31,16,62.2,16.8,54,11.0,126,0.0,41.7,HEAVY_RAIN,Light rain,29.61,5,06:00:00,18:00:00,2025-09-05 21:23:01.020221,2025-09-20 12:13:53.875998
2809,43,2025-08-31,16,56.1,13.4,78,7.9,110,0.0,32.7,CLEAR,Overcast,30.23,7,06:00:00,18:00:00,2025-09-06 04:48:48.513656,2025-09-20 12:52:15.745704
2810,144,2025-08-31,16,51.0,10.6,39,3.0,217,0.0,15.8,LIGHT_RAIN,Heavy rain,29.94,9,06:00:00,18:00:00,2025-08-22 18:29:44.963969,2025-09-20 07:50:05.616841
2811,141,2025-08-31,17,61.5,16.4,61,24.8,146,13.6,37.1,STORM,Clear skies,30.18,8,06:00:00,18:00:00,2025-09-14 10:34:49.597802,2025-09-20 02:27:43.126619
2812,38,2025-08-31,17,61.9,16.6,42,19.3,113,0.0,6.9,CLOUDY,Light rain,29.9,6,06:00:00,18:00:00,2025-09-11 07:13:50.440948,2025-09-19 22:44:38.395418
2813,131,2025-08-31,17,51.0,10.5,82,21.0,44,0.0,29.2,PARTLY_CLOUDY,Light rain,29.53,6,06:00:00,18:00:00,2025-09-18 17:34:17.645460,2025-09-20 10:14:27.438929
2814,40,2025-08-31,17,55.8,13.2,57,9.1,40,0.0,45.7,STORM,Partly cloudy,29.95,6,06:00:00,18:00:00,2025-08-26 07:16:29.529110,2025-09-19 20:02:00.422015
2815,51,2025-08-31,17,42.0,5.5,32,19.2,281,37.6,34.7,HEAVY_RAIN,Clear skies,29.88,5,06:00:00,18:00:00,2025-08-31 18:00:15.905583,2025-09-20 12:40:31.632516
2816,222,2025-08-31,17,64.4,18.0,54,0.8,228,45.5,18.6,LIGHT_RAIN,Partly cloudy,29.66,10,06:00:00,18:00:00,2025-08-28 06:10:42.437205,2025-09-20 17:11:13.566865
2817,225,2025-08-31,17,57.0,13.9,59,5.9,7,0.0,18.7,RAIN,Partly cloudy,29.94,1,06:00:00,18:00:00,2025-08-27 06:32:37.432504,2025-09-20 18:39:00.844933
2818,203,2025-08-31,17,54.8,12.7,30,5.6,140,0.0,36.2,PARTLY_CLOUDY,Foggy,30.01,9,06:00:00,18:00:00,2025-08-28 09:29:08.898643,2025-09-20 04:02:53.864521
2819,175,2025-08-31,17,67.5,19.7,74,18.6,84,0.0,49.3,PARTLY_CLOUDY,Thunderstorm,29.85,3,06:00:00,18:00:00,2025-09-08 21:34:40.774986,2025-09-20 15:31:37.206796
2820,164,2025-08-31,17,67.4,19.7,58,6.3,242,0.0,38.7,HEAVY_RAIN,Overcast,30.08,5,06:00:00,18:00:00,2025-08-28 21:14:49.095477,2025-09-20 12:58:42.192690
2821,163,2025-08-31,18,45.8,7.6,51,6.9,84,40.8,43.9,CLOUDY,Overcast,29.91,9,06:00:00,18:00:00,2025-08-24 08:24:22.771075,2025-09-20 09:36:38.799637
2822,60,2025-08-31,18,65.7,18.7,82,13.0,353,0.0,48.3,LIGHT_RAIN,Overcast,30.29,10,06:00:00,18:00:00,2025-08-31 08:28:07.017819,2025-09-20 07:41:28.019476
2823,3,2025-08-31,18,47.8,8.8,73,29.5,266,35.7,6.6,RAIN,Clear skies,29.79,2,06:00:00,18:00:00,2025-08-27 11:53:45.724604,2025-09-20 03:36:14.252557
2824,113,2025-08-31,18,56.1,13.4,84,21.3,261,0.0,28.1,LIGHT_RAIN,Thunderstorm,30.39,0,06:00:00,18:00:00,2025-08-28 01:01:25.189099,2025-09-20 15:43:04.864845
2825,107,2025-08-31,18,67.6,19.8,46,7.5,191,12.0,34.8,CLOUDY,Light rain,30.1,9,06:00:00,18:00:00,2025-09-17 03:33:45.141773,2025-09-20 15:47:00.081831
2826,231,2025-08-31,18,55.4,13.0,70,25.4,167,40.1,46.9,STORM,Thunderstorm,29.51,7,06:00:00,18:00:00,2025-08-22 01:27:15.744788,2025-09-20 13:40:00.470893
2827,98,2025-08-31,18,61.5,16.4,43,15.8,310,0.0,17.8,LIGHT_RAIN,Clear skies,30.11,11,06:00:00,18:00:00,2025-08-29 20:33:14.517250,2025-09-20 01:03:51.987961
2828,172,2025-08-31,18,56.1,13.4,37,10.2,10,13.3,18.3,RAIN,Partly cloudy,29.7,10,06:00:00,18:00:00,2025-09-06 18:14:32.898375,2025-09-20 13:49:22.527836
2829,191,2025-08-31,18,49.9,9.9,47,20.2,301,1.4,12.8,HEAVY_RAIN,Light rain,30.14,8,06:00:00,18:00:00,2025-08-30 03:40:58.455589,2025-09-19 22:46:34.301058
2830,95,2025-08-31,18,56.6,13.7,79,22.0,112,0.0,12.3,HEAVY_RAIN,Light rain,30.18,5,06:00:00,18:00:00,2025-09-10 17:43:24.960864,2025-09-20 13:36:59.941337
2831,129,2025-08-31,19,48.9,9.4,57,22.2,132,21.1,39.2,STORM,Partly cloudy,29.92,7,06:00:00,18:00:00,2025-08-23 22:26:29.421269,2025-09-20 17:09:19.333109
2832,63,2025-08-31,19,47.8,8.8,54,9.4,177,16.9,33.5,LIGHT_RAIN,Heavy rain,30.0,7,06:00:00,18:00:00,2025-08-29 03:46:52.556929,2025-09-19 22:36:12.953905
2833,229,2025-08-31,19,50.0,10.0,64,5.4,34,0.0,5.7,CLEAR,Thunderstorm,29.78,9,06:00:00,18:00:00,2025-08-23 03:52:38.239834,2025-09-19 19:05:20.724362
2834,42,2025-08-31,19,56.7,13.7,77,21.8,217,23.3,36.9,STORM,Clear skies,30.4,5,06:00:00,18:00:00,2025-08-30 14:19:31.713230,2025-09-19 20:59:47.880269
2835,235,2025-08-31,19,54.3,12.4,61,17.1,77,0.0,5.3,RAIN,Thunderstorm,30.15,11,06:00:00,18:00:00,2025-09-03 01:33:40.277053,2025-09-20 16:36:22.094635
2836,52,2025-08-31,19,60.5,15.8,81,13.1,292,0.0,22.6,RAIN,Clear skies,30.2,3,06:00:00,18:00:00,2025-08-29 17:59:11.243221,2025-09-20 12:45:14.543043
2837,69,2025-08-31,19,64.3,17.9,70,3.4,260,37.8,18.1,RAIN,Light rain,29.56,7,06:00:00,18:00:00,2025-09-16 20:23:58.514340,2025-09-19 20:47:55.905699
2838,75,2025-08-31,19,67.1,19.5,80,25.3,9,0.0,44.0,LIGHT_RAIN,Partly cloudy,30.07,7,06:00:00,18:00:00,2025-09-02 03:54:11.258747,2025-09-20 00:41:53.182115
2839,211,2025-08-31,19,55.6,13.1,81,21.9,131,5.5,29.4,CLOUDY,Light rain,30.34,11,06:00:00,18:00:00,2025-09-11 03:37:25.411695,2025-09-19 22:50:35.842747
2840,97,2025-08-31,19,53.4,11.9,68,17.5,259,1.2,30.0,CLOUDY,Clear skies,29.6,0,06:00:00,18:00:00,2025-09-01 08:54:10.185433,2025-09-19 23:17:52.834046
2841,8,2025-08-31,20,67.7,19.8,88,8.2,35,0.0,23.2,HEAVY_RAIN,Thunderstorm,30.46,8,06:00:00,18:00:00,2025-09-19 15:47:34.297901,2025-09-20 08:21:41.941088
2842,149,2025-08-31,20,48.1,8.9,37,20.1,302,0.0,33.5,CLOUDY,Overcast,30.04,9,06:00:00,18:00:00,2025-09-14 17:42:59.510367,2025-09-20 11:03:25.264266
2843,135,2025-08-31,20,41.3,5.1,58,20.0,110,0.0,8.2,STORM,Foggy,29.51,6,06:00:00,18:00:00,2025-09-13 17:59:38.250106,2025-09-20 05:36:37.280690
2844,166,2025-08-31,20,45.4,7.4,76,21.9,51,0.0,6.9,CLEAR,Overcast,29.63,7,06:00:00,18:00:00,2025-09-08 18:54:32.992235,2025-09-20 11:15:27.055002
2845,86,2025-08-31,20,56.3,13.5,71,0.5,319,0.0,32.6,PARTLY_CLOUDY,Foggy,29.69,1,06:00:00,18:00:00,2025-09-15 21:31:56.771890,2025-09-20 09:55:33.489897
2846,78,2025-08-31,20,56.0,13.3,35,6.5,133,48.7,9.8,RAIN,Heavy rain,30.49,11,06:00:00,18:00:00,2025-09-04 12:28:20.269491,2025-09-20 16:02:59.905875
2847,93,2025-08-31,20,49.6,9.8,34,21.6,261,0.0,48.1,RAIN,Thunderstorm,29.98,10,06:00:00,18:00:00,2025-09-02 12:01:06.311719,2025-09-19 23:09:49.879833
2848,132,2025-08-31,20,54.6,12.6,34,6.0,210,42.1,11.8,CLEAR,Foggy,29.82,10,06:00:00,18:00:00,2025-09-12 17:24:39.151460,2025-09-20 02:18:42.438761
2849,143,2025-08-31,20,41.1,5.1,60,5.6,93,11.0,29.0,CLEAR,Heavy rain,30.02,11,06:00:00,18:00:00,2025-08-26 18:57:29.561085,2025-09-20 06:42:54.677985
2850,139,2025-08-31,20,50.3,10.2,75,2.7,32,0.0,45.6,PARTLY_CLOUDY,Overcast,30.31,11,06:00:00,18:00:00,2025-09-17 17:22:16.674147,2025-09-20 16:10:56.309854
2851,141,2025-08-31,21,56.4,13.5,75,21.9,288,0.0,46.0,RAIN,Overcast,29.53,3,06:00:00,18:00:00,2025-09-05 04:29:07.166927,2025-09-20 12:45:23.790572
2852,37,2025-08-31,21,41.3,5.2,54,4.8,208,1.8,29.9,FOG,Heavy rain,30.04,1,06:00:00,18:00:00,2025-08-25 03:08:36.555823,2025-09-20 11:56:55.345933
2853,156,2025-08-31,21,57.6,14.2,69,2.8,219,3.6,20.4,STORM,Clear skies,30.13,6,06:00:00,18:00:00,2025-08-24 07:31:55.189324,2025-09-20 17:34:21.073685
2854,111,2025-08-31,21,49.1,9.5,73,3.0,161,0.0,19.4,LIGHT_RAIN,Partly cloudy,30.01,6,06:00:00,18:00:00,2025-09-07 20:09:28.758984,2025-09-19 20:46:47.342352
2855,235,2025-08-31,21,44.7,7.1,56,17.2,190,0.0,13.2,CLEAR,Light rain,30.1,8,06:00:00,18:00:00,2025-09-07 17:32:40.029994,2025-09-20 18:17:20.533287
2856,155,2025-08-31,21,53.6,12.0,84,28.2,14,18.7,34.8,RAIN,Light rain,30.29,10,06:00:00,18:00:00,2025-09-06 10:01:31.662599,2025-09-20 09:10:41.923614
2857,178,2025-08-31,21,63.1,17.3,60,19.0,135,0.0,17.4,CLOUDY,Overcast,29.78,0,06:00:00,18:00:00,2025-08-26 11:49:23.432998,2025-09-19 21:29:57.581512
2858,92,2025-08-31,21,47.7,8.7,30,29.5,82,0.0,32.9,CLEAR,Heavy rain,30.11,9,06:00:00,18:00:00,2025-08-23 03:03:53.386986,2025-09-19 20:07:56.492169
2859,102,2025-08-31,21,57.4,14.1,30,12.8,305,30.3,6.1,RAIN,Foggy,29.67,4,06:00:00,18:00:00,2025-09-18 19:34:19.336485,2025-09-20 00:34:26.334477
2860,193,2025-08-31,21,50.0,10.0,46,12.8,256,0.0,25.7,LIGHT_RAIN,Overcast,30.22,4,06:00:00,18:00:00,2025-09-10 10:36:27.251430,2025-09-20 02:15:59.352887
2861,45,2025-08-31,22,49.5,9.7,46,6.6,167,36.3,37.3,HEAVY_RAIN,Thunderstorm,30.38,4,06:00:00,18:00:00,2025-09-07 12:11:28.898901,2025-09-20 13:22:20.895911
2862,221,2025-08-31,22,41.3,5.2,48,11.9,262,22.0,21.9,FOG,Overcast,29.88,8,06:00:00,18:00:00,2025-09-15 22:52:53.808387,2025-09-19 21:24:05.249556
2863,54,2025-08-31,22,43.3,6.3,44,21.8,177,2.4,20.4,LIGHT_RAIN,Foggy,29.86,6,06:00:00,18:00:00,2025-09-02 15:26:01.423250,2025-09-20 05:21:22.533504
2864,138,2025-08-31,22,47.1,8.4,73,16.1,227,2.5,44.5,PARTLY_CLOUDY,Overcast,30.47,1,06:00:00,18:00:00,2025-09-12 22:50:57.338386,2025-09-20 11:34:20.085768
2865,41,2025-08-31,22,46.5,8.0,84,22.3,305,0.0,10.0,CLEAR,Overcast,29.75,8,06:00:00,18:00:00,2025-09-04 12:59:27.834262,2025-09-20 17:37:03.958226
2866,163,2025-08-31,22,60.8,16.0,53,27.2,313,0.0,9.8,FOG,Thunderstorm,29.52,5,06:00:00,18:00:00,2025-09-11 05:43:41.279323,2025-09-20 01:16:31.720611
2867,120,2025-08-31,22,51.6,10.9,74,12.1,173,0.0,43.4,LIGHT_RAIN,Foggy,30.43,8,06:00:00,18:00:00,2025-09-01 15:37:07.797225,2025-09-20 06:28:09.799718
2868,137,2025-08-31,22,67.9,19.9,31,21.4,33,0.0,26.8,RAIN,Light rain,30.24,0,06:00:00,18:00:00,2025-09-04 23:04:39.433693,2025-09-20 10:40:43.259859
2869,59,2025-08-31,22,58.8,14.9,75,10.0,136,0.0,32.5,PARTLY_CLOUDY,Foggy,29.57,8,06:00:00,18:00:00,2025-09-20 17:13:40.742065,2025-09-20 01:11:33.107364
2870,208,2025-08-31,22,49.5,9.7,76,24.1,97,0.0,43.7,HEAVY_RAIN,Light rain,29.89,3,06:00:00,18:00:00,2025-09-12 07:31:33.979284,2025-09-20 12:56:28.152619
2871,194,2025-08-31,23,44.0,6.7,50,18.4,108,0.0,18.6,CLEAR,Thunderstorm,30.25,10,06:00:00,18:00:00,2025-09-07 13:48:52.069863,2025-09-20 06:24:45.822065
2872,123,2025-08-31,23,60.6,15.9,60,6.6,129,0.0,41.9,FOG,Overcast,29.85,11,06:00:00,18:00:00,2025-09-11 15:33:56.704999,2025-09-20 16:57:34.921933
2873,217,2025-08-31,23,61.7,16.5,34,9.9,155,0.0,22.3,LIGHT_RAIN,Thunderstorm,29.93,1,06:00:00,18:00:00,2025-09-08 13:57:15.867738,2025-09-19 19:19:05.835050
2874,115,2025-08-31,23,67.5,19.7,42,2.7,22,0.0,20.6,CLEAR,Heavy rain,30.44,5,06:00:00,18:00:00,2025-09-09 01:39:24.379564,2025-09-20 00:32:20.969670
2875,208,2025-08-31,23,63.9,17.7,57,12.5,311,0.0,47.2,CLOUDY,Partly cloudy,29.83,9,06:00:00,18:00:00,2025-09-17 14:12:11.973367,2025-09-19 19:33:03.707963
2876,50,2025-08-31,23,45.8,7.7,66,22.4,103,12.9,20.5,STORM,Foggy,29.85,7,06:00:00,18:00:00,2025-09-12 06:17:42.804088,2025-09-19 21:03:26.772113
2877,17,2025-08-31,23,56.9,13.8,38,28.7,126,0.0,11.1,HEAVY_RAIN,Thunderstorm,30.1,8,06:00:00,18:00:00,2025-09-13 19:06:43.737708,2025-09-20 04:37:39.858546
2878,173,2025-08-31,23,63.2,17.3,94,1.7,177,0.0,24.8,FOG,Heavy rain,30.01,5,06:00:00,18:00:00,2025-09-19 05:26:43.397340,2025-09-20 02:37:46.640366
2879,15,2025-08-31,23,47.8,8.8,60,22.0,34,0.0,23.0,CLOUDY,Overcast,29.6,4,06:00:00,18:00:00,2025-09-18 09:31:11.332566,2025-09-19 19:25:36.635918
2880,203,2025-08-31,23,61.0,16.1,55,13.9,33,0.0,20.0,CLEAR,Partly cloudy,29.57,0,06:00:00,18:00:00,2025-09-03 09:13:17.040724,2025-09-19 19:56:16.087658
2881,70,2025-09-01,0,74.7,23.7,85,29.9,30,0.0,34.0,CLEAR,Clear skies,29.61,5,06:00:00,18:00:00,2025-09-03 16:33:48.328449,2025-09-20 02:17:35.700157
2882,110,2025-09-01,0,75.3,24.1,74,24.9,101,0.0,18.8,CLEAR,Light rain,29.9,10,06:00:00,18:00:00,2025-08-25 02:28:46.122819,2025-09-20 18:18:03.556515
2883,51,2025-09-01,0,56.2,13.4,81,3.1,133,37.6,5.0,STORM,Foggy,30.32,0,06:00:00,18:00:00,2025-08-23 04:50:12.417535,2025-09-19 19:54:51.031930
2884,77,2025-09-01,0,71.2,21.8,95,27.6,24,0.0,36.8,LIGHT_RAIN,Foggy,30.17,6,06:00:00,18:00:00,2025-09-12 16:49:36.249362,2025-09-20 11:52:46.162830
2885,16,2025-09-01,0,64.8,18.2,72,1.5,244,0.0,17.1,RAIN,Light rain,29.87,6,06:00:00,18:00:00,2025-09-07 00:31:03.791017,2025-09-20 18:43:02.422103
2886,90,2025-09-01,0,56.0,13.3,32,20.9,127,0.0,13.8,CLEAR,Partly cloudy,29.73,1,06:00:00,18:00:00,2025-09-16 05:15:06.421767,2025-09-20 04:01:37.121353
2887,81,2025-09-01,0,72.4,22.4,79,10.4,90,0.0,39.7,HEAVY_RAIN,Clear skies,29.95,10,06:00:00,18:00:00,2025-08-28 06:15:25.415635,2025-09-20 12:33:44.824325
2888,218,2025-09-01,0,60.4,15.8,68,24.3,78,0.0,44.5,LIGHT_RAIN,Light rain,30.31,4,06:00:00,18:00:00,2025-08-26 14:54:11.969306,2025-09-20 01:26:38.403705
2889,238,2025-09-01,0,69.0,20.6,34,23.6,254,28.2,37.0,CLEAR,Clear skies,30.01,10,06:00:00,18:00:00,2025-09-15 09:14:33.214267,2025-09-19 19:56:13.414720
2890,228,2025-09-01,0,63.6,17.5,49,20.6,291,0.0,33.5,HEAVY_RAIN,Heavy rain,29.6,1,06:00:00,18:00:00,2025-08-23 04:39:08.343504,2025-09-20 05:44:16.524267
2891,52,2025-09-01,1,61.9,16.6,45,1.9,57,0.0,27.2,FOG,Partly cloudy,30.27,5,06:00:00,18:00:00,2025-09-06 09:29:18.950787,2025-09-20 11:00:42.187666
2892,155,2025-09-01,1,53.1,11.7,44,5.0,230,0.0,16.4,HEAVY_RAIN,Clear skies,29.81,4,06:00:00,18:00:00,2025-09-05 09:33:51.079093,2025-09-19 23:56:40.003483
2893,153,2025-09-01,1,70.4,21.3,30,17.3,267,0.0,21.4,PARTLY_CLOUDY,Light rain,30.21,4,06:00:00,18:00:00,2025-09-07 20:40:22.686123,2025-09-20 03:01:50.193478
2894,239,2025-09-01,1,53.5,11.9,90,16.1,199,0.0,16.2,HEAVY_RAIN,Thunderstorm,29.95,7,06:00:00,18:00:00,2025-09-18 16:20:45.290647,2025-09-20 17:09:37.342432
2895,227,2025-09-01,1,66.0,18.9,74,28.3,97,0.0,18.0,PARTLY_CLOUDY,Clear skies,30.44,6,06:00:00,18:00:00,2025-08-26 09:09:56.641686,2025-09-20 02:04:28.944843
2896,50,2025-09-01,1,68.7,20.4,39,15.3,42,0.0,26.3,LIGHT_RAIN,Light rain,29.89,10,06:00:00,18:00:00,2025-08-23 03:02:26.797270,2025-09-20 04:50:31.379977
2897,102,2025-09-01,1,50.8,10.5,37,1.6,206,34.5,38.9,LIGHT_RAIN,Thunderstorm,29.81,9,06:00:00,18:00:00,2025-09-02 23:48:50.109000,2025-09-20 14:30:59.235445
2898,10,2025-09-01,1,59.8,15.4,33,2.5,18,0.0,20.2,PARTLY_CLOUDY,Thunderstorm,30.49,5,06:00:00,18:00:00,2025-09-19 00:32:07.183314,2025-09-20 03:36:27.642919
2899,83,2025-09-01,1,63.5,17.5,34,6.8,145,36.4,32.3,STORM,Partly cloudy,30.21,8,06:00:00,18:00:00,2025-09-18 23:32:08.862488,2025-09-20 09:40:29.182182
2900,172,2025-09-01,1,68.1,20.1,73,16.7,304,0.0,30.0,FOG,Partly cloudy,29.61,3,06:00:00,18:00:00,2025-09-05 23:11:31.404915,2025-09-20 09:22:27.020445
2901,172,2025-09-01,2,61.3,16.3,45,22.8,85,33.9,23.5,FOG,Light rain,30.31,0,06:00:00,18:00:00,2025-09-01 22:49:46.230898,2025-09-20 15:45:11.399339
2902,51,2025-09-01,2,56.5,13.6,54,28.4,345,0.0,17.5,PARTLY_CLOUDY,Partly cloudy,29.98,2,06:00:00,18:00:00,2025-09-16 23:23:08.428231,2025-09-20 03:10:16.566951
2903,222,2025-09-01,2,69.8,21.0,41,27.1,166,0.0,9.7,CLEAR,Heavy rain,30.14,7,06:00:00,18:00:00,2025-09-08 16:52:28.642984,2025-09-20 05:16:06.501051
2904,54,2025-09-01,2,56.6,13.7,80,29.1,214,36.8,40.5,RAIN,Partly cloudy,30.43,1,06:00:00,18:00:00,2025-08-24 10:59:35.337212,2025-09-20 15:05:28.678257
2905,62,2025-09-01,2,56.7,13.7,91,18.4,103,0.0,35.9,PARTLY_CLOUDY,Light rain,30.32,6,06:00:00,18:00:00,2025-08-25 20:29:14.628794,2025-09-20 03:56:27.064874
2906,131,2025-09-01,2,76.8,24.9,80,24.6,20,0.0,9.1,CLOUDY,Thunderstorm,29.59,11,06:00:00,18:00:00,2025-09-07 05:22:59.813650,2025-09-20 12:32:21.233558
2907,126,2025-09-01,2,56.6,13.7,76,12.9,237,29.7,12.5,FOG,Clear skies,30.08,8,06:00:00,18:00:00,2025-09-04 20:03:49.316185,2025-09-20 02:42:52.023714
2908,49,2025-09-01,2,75.8,24.3,52,24.3,305,0.0,12.3,HEAVY_RAIN,Overcast,30.3,7,06:00:00,18:00:00,2025-08-26 06:43:08.802979,2025-09-19 19:43:55.746457
2909,157,2025-09-01,2,56.6,13.7,77,6.4,179,0.0,35.1,LIGHT_RAIN,Overcast,29.99,0,06:00:00,18:00:00,2025-09-12 22:44:10.954756,2025-09-20 16:11:27.870512
2910,181,2025-09-01,2,58.9,14.9,53,29.5,244,0.0,39.3,LIGHT_RAIN,Foggy,30.22,9,06:00:00,18:00:00,2025-09-19 10:48:03.721303,2025-09-20 01:38:32.162457
2911,18,2025-09-01,3,74.6,23.7,74,14.1,94,0.0,35.3,LIGHT_RAIN,Heavy rain,29.8,8,06:00:00,18:00:00,2025-09-07 11:14:43.363523,2025-09-20 08:29:34.367624
2912,162,2025-09-01,3,74.6,23.7,55,1.6,72,0.0,30.8,CLEAR,Thunderstorm,29.85,0,06:00:00,18:00:00,2025-08-23 00:26:40.054474,2025-09-19 19:57:51.697347
2913,103,2025-09-01,3,52.9,11.6,43,2.5,236,0.0,28.3,CLOUDY,Heavy rain,30.25,11,06:00:00,18:00:00,2025-08-23 17:49:07.945545,2025-09-20 16:24:27.385935
2914,170,2025-09-01,3,66.4,19.1,84,6.6,184,0.0,18.7,HEAVY_RAIN,Light rain,30.1,2,06:00:00,18:00:00,2025-09-19 10:38:28.088554,2025-09-19 20:09:04.757029
2915,133,2025-09-01,3,62.7,17.1,60,10.6,28,0.0,21.8,STORM,Light rain,30.27,5,06:00:00,18:00:00,2025-08-30 19:31:47.425667,2025-09-19 23:00:14.092128
2916,157,2025-09-01,3,59.3,15.2,32,5.2,274,0.0,11.0,FOG,Foggy,30.42,5,06:00:00,18:00:00,2025-09-08 07:55:48.938810,2025-09-19 21:52:40.616129
2917,70,2025-09-01,3,62.7,17.0,70,15.6,87,0.0,5.4,RAIN,Clear skies,29.93,9,06:00:00,18:00:00,2025-08-30 01:14:57.929359,2025-09-20 10:46:04.680572
2918,43,2025-09-01,3,59.5,15.3,93,18.8,117,0.0,31.5,STORM,Partly cloudy,29.52,6,06:00:00,18:00:00,2025-09-09 19:45:03.654705,2025-09-20 13:40:23.737796
2919,204,2025-09-01,3,66.2,19.0,91,17.7,330,41.5,32.0,STORM,Light rain,29.57,1,06:00:00,18:00:00,2025-08-26 19:01:53.783456,2025-09-20 01:34:20.405703
2920,92,2025-09-01,3,55.9,13.3,45,15.0,306,0.0,15.6,HEAVY_RAIN,Light rain,30.29,11,06:00:00,18:00:00,2025-08-28 22:09:58.088357,2025-09-20 03:31:35.757961
2921,122,2025-09-01,4,67.2,19.6,71,12.7,176,0.0,40.3,RAIN,Clear skies,30.17,3,06:00:00,18:00:00,2025-08-26 07:58:47.579633,2025-09-20 02:10:01.741637
2922,147,2025-09-01,4,55.5,13.0,42,4.1,278,25.2,42.9,CLEAR,Overcast,30.12,9,06:00:00,18:00:00,2025-09-14 06:24:25.700433,2025-09-20 02:12:22.127813
2923,159,2025-09-01,4,70.2,21.2,39,3.7,79,42.4,44.7,FOG,Thunderstorm,29.95,1,06:00:00,18:00:00,2025-09-17 04:03:50.640026,2025-09-19 20:11:15.393858
